                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  0.761,                 1.0994,                 2.2172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.065782,               0.001359,               0.001359
                      2,                0.84807,                 1.2802,                 2.3844,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031011,              0.0026458,              0.0026458
                      3,                0.92371,                 1.4282,                 2.5202,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035669,              0.0035669,              0.0035669
                      4,                0.92135,                 1.4327,                 2.5151,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034404,              0.0034404,              0.0034404
                      5,                 0.9389,                 1.4708,                 2.5328,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033138,              0.0033138,              0.0033138
                      6,                0.89129,                 1.3888,                 2.4876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031873,              0.0031873,              0.0031873
                      7,                0.89798,                 1.3718,                 2.4737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030607,              0.0030607,              0.0030607
                      8,                0.86413,                 1.3298,                 2.4329,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029342,              0.0029342,              0.0029342
                      9,                0.84517,                 1.2763,                 2.3745,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028077,              0.0028077,              0.0028077
                     10,                0.85697,                 1.3001,                 2.4161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026811,              0.0026811,              0.0026811
                     11,                0.85639,                 1.2979,                 2.4164,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025546,              0.0025546,              0.0025546
                     12,                0.83902,                 1.2425,                 2.3702,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002428,               0.002428,               0.002428
                     13,                0.83283,                 1.2446,                 2.3729,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023015,              0.0023015,              0.0023015
                     14,                0.81975,                 1.2103,                 2.3466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021749,              0.0021749,              0.0021749
                     15,                0.80457,                  1.196,                   2.33,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020484,              0.0020484,              0.0020484
                     16,                  0.804,                 1.1743,                 2.3294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019219,              0.0019219,              0.0019219
                     17,                0.79587,                 1.1705,                 2.3211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017953,              0.0017953,              0.0017953
                     18,                 0.7872,                 1.1576,                  2.299,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016688,              0.0016688,              0.0016688
                     19,                0.77974,                 1.1155,                 2.2778,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015422,              0.0015422,              0.0015422
                     20,                0.78508,                 1.1445,                 2.2786,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014157,              0.0014157,              0.0014157
                     21,                0.78135,                 1.0737,                 2.3582,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012891,              0.0012891,              0.0012891
                     22,                0.75789,                 1.0228,                 2.3191,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011626,              0.0011626,              0.0011626
                     23,                 0.7504,                 1.0048,                 2.2939,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010361,              0.0010361,              0.0010361
                     24,                0.74139,                0.96593,                 2.2527,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090952,             0.00090952,             0.00090952
                     25,                0.72508,                0.94999,                 2.2358,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00078298,             0.00078298,             0.00078298
                     26,                0.71409,                0.92172,                 2.2227,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065644,             0.00065644,             0.00065644
                     27,                0.69993,                0.90085,                 2.1961,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00052989,             0.00052989,             0.00052989
                     28,                0.68378,                 0.8626,                 2.1441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00040335,             0.00040335,             0.00040335
                     29,                 0.6813,                0.84669,                 2.1329,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027681,             0.00027681,             0.00027681
                     30,                0.64818,                0.81633,                 2.0827,                0.71206,                0.72954,                0.76073,                 0.4311,                0.85212,                0.94713,                 2.4345,             0.00015026,             0.00015026,             0.00015026
