                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.058,                0.92086,                 2.4655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071026,               0.001107,               0.001107
                      2,                 1.1021,                0.97718,                 2.5679,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041586,              0.0021551,              0.0021551
                      3,                 1.1171,                 1.0221,                 2.6463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012072,              0.0031289,              0.0031289
                      4,                 1.1465,                 1.0413,                 2.6485,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033143,              0.0033143,              0.0033143
                      5,                 1.1577,                 1.0532,                 2.6989,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031924,              0.0031924,              0.0031924
                      6,                 1.1517,                 1.0376,                 2.6845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030705,              0.0030705,              0.0030705
                      7,                 1.1381,                 1.0454,                 2.6759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029486,              0.0029486,              0.0029486
                      8,                 1.1152,                 1.0102,                 2.6397,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028268,              0.0028268,              0.0028268
                      9,                 1.1163,                 1.0003,                 2.6244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027049,              0.0027049,              0.0027049
                     10,                 1.1055,                0.99982,                 2.6047,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002583,               0.002583,               0.002583
                     11,                 1.1108,                0.98344,                 2.6172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024611,              0.0024611,              0.0024611
                     12,                 1.0887,                0.98075,                 2.5766,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023392,              0.0023392,              0.0023392
                     13,                 1.0822,                0.96794,                 2.5651,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022173,              0.0022173,              0.0022173
                     14,                 1.0793,                0.95599,                 2.5336,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020954,              0.0020954,              0.0020954
                     15,                 1.0569,                0.93432,                 2.5286,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019735,              0.0019735,              0.0019735
                     16,                 1.0542,                  0.936,                 2.4998,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018516,              0.0018516,              0.0018516
                     17,                 1.0769,                0.97113,                 2.5455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017297,              0.0017297,              0.0017297
                     18,                 1.0776,                 0.9535,                 2.5469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016078,              0.0016078,              0.0016078
                     19,                 1.0561,                0.93535,                 2.5146,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014859,              0.0014859,              0.0014859
                     20,                 1.0318,                0.90649,                 2.4788,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001364,               0.001364,               0.001364
                     21,                 0.9338,                0.83582,                 2.3006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012421,              0.0012421,              0.0012421
                     22,                0.92618,                0.77699,                 2.2883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011203,              0.0011203,              0.0011203
                     23,                0.90674,                0.76516,                 2.2513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00099836,             0.00099836,             0.00099836
                     24,                0.89737,                0.73612,                 2.2403,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087647,             0.00087647,             0.00087647
                     25,                0.89544,                0.71955,                 2.2459,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00075458,             0.00075458,             0.00075458
                     26,                 0.8761,                0.69881,                 2.2141,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00063268,             0.00063268,             0.00063268
                     27,                0.87763,                0.69856,                 2.2189,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00051079,             0.00051079,             0.00051079
                     28,                0.85637,                0.67737,                 2.1835,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003889,              0.0003889,              0.0003889
                     29,                 0.8528,                0.66702,                 2.1649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026701,             0.00026701,             0.00026701
                     30,                0.83611,                0.65544,                 2.1403,                0.64792,                0.71233,                0.74258,                0.43076,                0.92008,                0.68669,                 2.2525,             0.00014511,             0.00014511,             0.00014511
