                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.342,                 2.6662,                 3.2936,                0.00012,                0.04478,                  9e-05,                  2e-05,                 2.6432,                 27.873,                 3.6492,               0.049124,               0.001606,               0.001606
                      2,                 1.9537,                 2.3496,                 2.7669,                0.39342,                0.11984,                0.04047,                0.01358,                 1.9213,                 4.8896,                 2.8023,              0.0030296,              0.0030296,              0.0030296
                      3,                 1.6928,                 2.1503,                 2.4988,                0.23989,                 0.1656,                0.04965,                0.01321,                 1.7728,                  2.544,                 2.5498,              0.0029991,              0.0029991,              0.0029991
                      4,                 1.5781,                 1.9638,                 2.3874,                0.29502,                0.15147,                0.08497,                 0.0287,                 1.7681,                 2.3026,                 2.6436,              0.0029687,              0.0029687,              0.0029687
                      5,                 1.4631,                 1.8708,                 2.2648,                0.25824,                0.22484,                0.07985,                0.02648,                 1.6122,                 2.2671,                  2.393,              0.0029382,              0.0029382,              0.0029382
                      6,                 1.4233,                 1.7839,                 2.2009,                0.60638,                0.11035,                0.08422,                0.02783,                 1.7485,                 2.4465,                 2.6362,              0.0029078,              0.0029078,              0.0029078
                      7,                 1.3698,                 1.7182,                 2.1298,                 0.2439,                0.36041,                0.18181,                0.06032,                 1.5353,                 1.8897,                 2.2894,              0.0028773,              0.0028773,              0.0028773
                      8,                 1.3329,                 1.6466,                 2.0927,                0.24774,                0.41894,                0.23436,                0.09355,                 1.4413,                 1.9405,                 2.1608,              0.0028469,              0.0028469,              0.0028469
                      9,                 1.3134,                 1.5815,                 2.0514,                0.42479,                0.39225,                0.25835,                0.09453,                 1.3624,                 1.8879,                 2.1074,              0.0028164,              0.0028164,              0.0028164
                     10,                 1.2711,                 1.5654,                 2.0185,                 0.6367,                 0.1418,                0.14804,                0.04971,                 1.5241,                  2.484,                 2.3831,               0.002786,               0.002786,               0.002786
                     11,                 1.2693,                 1.5531,                 2.0002,                0.41975,                0.38736,                0.28505,                0.10411,                 1.3711,                 1.7255,                 2.1404,              0.0027555,              0.0027555,              0.0027555
                     12,                 1.2226,                 1.5087,                 1.9495,                0.39748,                0.49239,                0.42889,                 0.1736,                 1.2695,                 1.4964,                 2.0014,              0.0027251,              0.0027251,              0.0027251
                     13,                 1.2151,                 1.4652,                 1.9131,                0.55833,                0.38979,                0.39723,                0.15682,                 1.2987,                 1.4541,                 1.9925,              0.0026946,              0.0026946,              0.0026946
                     14,                 1.1993,                  1.436,                 1.9116,                0.52979,                0.43031,                0.39573,                 0.1541,                  1.309,                 1.4462,                 2.0277,              0.0026642,              0.0026642,              0.0026642
                     15,                 1.2099,                 1.4402,                 1.9058,                0.26983,                0.36749,                0.24429,                0.09993,                 1.4487,                 1.7412,                 2.1791,              0.0026337,              0.0026337,              0.0026337
                     16,                  1.201,                 1.4146,                 1.8838,                0.52164,                0.38564,                0.37531,                0.14835,                 1.2925,                  1.474,                 1.9977,              0.0026033,              0.0026033,              0.0026033
                     17,                 1.1815,                 1.4138,                 1.8759,                0.53865,                0.34863,                0.37636,                0.15094,                 1.3017,                 1.5537,                 2.0315,              0.0025728,              0.0025728,              0.0025728
                     18,                 1.1622,                 1.4005,                 1.8565,                0.36637,                0.47747,                0.39775,                0.16535,                 1.2962,                  1.428,                 1.9927,              0.0025424,              0.0025424,              0.0025424
                     19,                 1.1657,                 1.3895,                  1.844,                0.37832,                0.50503,                0.43288,                0.17582,                 1.2873,                 1.4667,                 2.0027,              0.0025119,              0.0025119,              0.0025119
                     20,                   1.16,                 1.3653,                  1.833,                0.57268,                0.39158,                0.41388,                 0.1714,                 1.2983,                 1.4963,                 1.9758,              0.0024815,              0.0024815,              0.0024815
                     21,                 1.1654,                 1.3522,                 1.8154,                0.41629,                0.45102,                0.37248,                0.15413,                  1.363,                  1.574,                 2.0831,               0.002451,               0.002451,               0.002451
                     22,                 1.1483,                 1.3496,                 1.8147,                0.53632,                0.37774,                0.39755,                0.18098,                 1.2237,                 1.4501,                 1.9243,              0.0024206,              0.0024206,              0.0024206
                     23,                 1.1372,                  1.333,                 1.8048,                0.56649,                0.43182,                0.41194,                0.17172,                  1.273,                 1.4764,                 1.9293,              0.0023901,              0.0023901,              0.0023901
                     24,                 1.1041,                 1.2747,                 1.7598,                0.48529,                0.55979,                0.52243,                 0.2203,                 1.2035,                 1.3153,                 1.8753,              0.0023597,              0.0023597,              0.0023597
                     25,                 1.1181,                 1.2973,                 1.7776,                0.41955,                 0.4879,                0.43788,                0.18605,                 1.2562,                 1.5188,                 1.9791,              0.0023292,              0.0023292,              0.0023292
                     26,                 1.1133,                 1.2869,                 1.7639,                0.44186,                0.53815,                0.51433,                0.22527,                 1.2004,                 1.3453,                 1.8645,              0.0022988,              0.0022988,              0.0022988
                     27,                 1.1003,                 1.2782,                 1.7458,                0.41515,                0.59279,                0.52978,                0.23877,                 1.1562,                 1.2966,                 1.8408,              0.0022683,              0.0022683,              0.0022683
                     28,                 1.1133,                 1.2881,                  1.766,                0.62333,                0.29107,                0.33621,                0.13488,                 1.3617,                 1.8386,                 2.1806,              0.0022379,              0.0022379,              0.0022379
                     29,                 1.1105,                  1.286,                 1.7686,                0.52489,                0.56492,                0.57085,                0.25945,                 1.1519,                 1.3486,                 1.8317,              0.0022074,              0.0022074,              0.0022074
                     30,                 1.0858,                 1.2602,                 1.7562,                0.62472,                 0.4944,                0.51166,                0.23992,                 1.2091,                 1.2792,                 1.8682,               0.002177,               0.002177,               0.002177
                     31,                 1.0954,                 1.2783,                  1.728,                0.59101,                0.52203,                0.55242,                0.26564,                 1.1247,                  1.291,                 1.7992,              0.0021466,              0.0021466,              0.0021466
                     32,                 1.0744,                 1.2476,                 1.7296,                0.59488,                0.55624,                0.58933,                0.27887,                 1.1178,                 1.2383,                 1.8147,              0.0021161,              0.0021161,              0.0021161
                     33,                 1.0585,                 1.2377,                 1.7154,                0.61392,                0.55383,                0.56475,                0.28156,                 1.0717,                 1.2629,                 1.7537,              0.0020857,              0.0020857,              0.0020857
                     34,                 1.0869,                 1.2469,                 1.7273,                0.58442,                0.21467,                0.26371,                0.10442,                 1.4728,                 1.9541,                 2.2887,              0.0020552,              0.0020552,              0.0020552
                     35,                 1.0739,                 1.2236,                 1.7035,                0.65159,                0.51206,                  0.572,                0.27189,                 1.1561,                 1.2035,                 1.8089,              0.0020248,              0.0020248,              0.0020248
                     36,                 1.0655,                 1.2307,                 1.7158,                0.70589,                 0.5153,                0.61754,                0.30726,                 1.0909,                 1.1763,                 1.7655,              0.0019943,              0.0019943,              0.0019943
                     37,                 1.0579,                 1.1944,                 1.6847,                0.48239,                0.63143,                 0.6157,                0.29599,                 1.1205,                  1.206,                 1.7953,              0.0019639,              0.0019639,              0.0019639
                     38,                 1.0466,                 1.1883,                 1.6771,                0.49271,                0.50395,                0.52185,                0.23602,                 1.1958,                 1.3415,                 1.9169,              0.0019334,              0.0019334,              0.0019334
                     39,                 1.0504,                 1.2029,                 1.6973,                0.61027,                0.52571,                0.56506,                0.25545,                 1.1594,                 1.2809,                 1.8515,               0.001903,               0.001903,               0.001903
                     40,                 1.0565,                 1.2139,                 1.6979,                 0.6778,                0.48258,                0.56944,                0.26924,                 1.1684,                 1.2255,                 1.8004,              0.0018725,              0.0018725,              0.0018725
                     41,                 1.0479,                 1.1848,                 1.6697,                0.52509,                0.58222,                0.57027,                0.27613,                 1.1219,                 1.2037,                  1.793,              0.0018421,              0.0018421,              0.0018421
                     42,                 1.0512,                   1.19,                 1.7001,                0.51928,                0.53336,                0.56671,                0.27335,                  1.158,                 1.2072,                 1.8278,              0.0018116,              0.0018116,              0.0018116
                     43,                  1.048,                 1.1771,                 1.6715,                0.58835,                0.57253,                0.61678,                0.29527,                 1.0838,                 1.1692,                 1.7826,              0.0017812,              0.0017812,              0.0017812
                     44,                  1.025,                   1.16,                 1.6618,                0.65613,                0.54336,                0.60661,                0.29183,                  1.109,                 1.1913,                 1.7704,              0.0017507,              0.0017507,              0.0017507
                     45,                 1.0209,                 1.1424,                 1.6464,                0.50342,                0.52014,                0.53836,                0.25554,                 1.1638,                 1.2933,                 1.8679,              0.0017203,              0.0017203,              0.0017203
                     46,                  1.024,                 1.1594,                 1.6541,                0.70261,                0.51265,                0.60582,                0.27048,                 1.1666,                 1.1916,                 1.8619,              0.0016898,              0.0016898,              0.0016898
                     47,                 1.0059,                 1.1308,                  1.645,                0.72346,                0.51568,                0.63438,                0.31693,                 1.0691,                 1.1692,                 1.7857,              0.0016594,              0.0016594,              0.0016594
                     48,                 1.0211,                 1.1306,                 1.6675,                 0.6988,                0.46786,                0.55887,                0.26638,                 1.1773,                 1.2313,                 1.8447,              0.0016289,              0.0016289,              0.0016289
                     49,                 1.0235,                 1.1285,                 1.6488,                0.59479,                0.61472,                0.63035,                0.29368,                 1.1269,                 1.1588,                 1.7849,              0.0015985,              0.0015985,              0.0015985
                     50,                 1.0197,                 1.1518,                 1.6573,                0.69377,                0.53474,                0.64813,                0.31595,                 1.0602,                 1.1313,                 1.7612,               0.001568,               0.001568,               0.001568
                     51,                 1.0069,                 1.1414,                 1.6443,                0.60744,                0.58357,                0.64358,                0.31884,                 1.0804,                 1.1317,                 1.7782,              0.0015376,              0.0015376,              0.0015376
                     52,                0.98334,                 1.1306,                 1.6155,                0.59136,                0.59236,                0.63436,                0.31314,                 1.0844,                 1.1319,                 1.7833,              0.0015071,              0.0015071,              0.0015071
                     53,                0.99045,                 1.1109,                 1.6205,                0.72491,                 0.5525,                0.64728,                0.32426,                 1.0538,                 1.1209,                 1.7318,              0.0014767,              0.0014767,              0.0014767
                     54,                 1.0042,                 1.1201,                 1.6313,                0.51608,                0.57936,                0.57778,                0.27476,                 1.1072,                 1.1955,                 1.8174,              0.0014462,              0.0014462,              0.0014462
                     55,                 1.0188,                 1.1225,                 1.6428,                0.68763,                0.57761,                0.63675,                0.32148,                 1.0503,                 1.1222,                 1.7452,              0.0014158,              0.0014158,              0.0014158
                     56,                 1.0016,                 1.1101,                 1.6308,                0.76584,                0.53351,                 0.6456,                0.32804,                 1.0623,                 1.1301,                 1.7618,              0.0013853,              0.0013853,              0.0013853
                     57,                 1.0021,                 1.1204,                 1.6389,                0.74459,                 0.5013,                0.62192,                0.31265,                 1.0577,                 1.1674,                  1.752,              0.0013549,              0.0013549,              0.0013549
                     58,                0.99662,                  1.118,                 1.6155,                0.61088,                 0.6231,                 0.6459,                0.32248,                 1.0754,                 1.1186,                  1.731,              0.0013245,              0.0013245,              0.0013245
                     59,                0.99601,                 1.1191,                 1.6278,                0.53193,                0.64488,                0.62119,                0.31844,                 1.0725,                 1.1267,                  1.765,               0.001294,               0.001294,               0.001294
                     60,                0.98959,                 1.0911,                 1.6092,                0.56376,                0.63858,                0.63924,                0.32624,                 1.0548,                  1.109,                  1.732,              0.0012636,              0.0012636,              0.0012636
                     61,                0.99387,                 1.1013,                 1.6231,                 0.5793,                0.63858,                0.67374,                 0.3447,                 1.0411,                 1.0793,                 1.7219,              0.0012331,              0.0012331,              0.0012331
                     62,                0.98054,                 1.0772,                 1.6143,                0.73484,                0.58756,                0.68269,                0.35134,                 1.0307,                 1.0945,                 1.7064,              0.0012027,              0.0012027,              0.0012027
                     63,                0.98488,                  1.074,                 1.6056,                0.75973,                 0.5115,                0.64611,                0.33832,                 1.0556,                 1.1206,                 1.7499,              0.0011722,              0.0011722,              0.0011722
