                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7302,                 3.5242,                 3.5624,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072538,              0.0016723,              0.0016723
                      2,                 2.3425,                 3.0436,                 3.0356,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.044595,               0.003256,               0.003256
                      3,                 2.1038,                 2.7835,                 2.8487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016539,              0.0047277,              0.0047277
                      4,                 2.0023,                 2.6652,                 2.7072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051713,              0.0051713,              0.0051713
                      5,                   1.89,                 2.5909,                 2.6322,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049818,              0.0049818,              0.0049818
                      6,                 1.8566,                 2.4259,                 2.5134,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047922,              0.0047922,              0.0047922
                      7,                 1.7413,                 2.3206,                 2.4298,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046027,              0.0046027,              0.0046027
                      8,                 1.6896,                  2.256,                  2.369,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044131,              0.0044131,              0.0044131
                      9,                 1.6334,                 2.1857,                 2.3175,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042236,              0.0042236,              0.0042236
                     10,                 1.6219,                 2.1244,                 2.2688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004034,               0.004034,               0.004034
                     11,                 1.5665,                 2.0107,                 2.1974,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038445,              0.0038445,              0.0038445
                     12,                 1.5655,                 2.0098,                 2.1732,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036549,              0.0036549,              0.0036549
                     13,                 1.5381,                 1.9374,                 2.1642,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034654,              0.0034654,              0.0034654
                     14,                 1.5081,                  1.939,                 2.1214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032758,              0.0032758,              0.0032758
                     15,                 1.4949,                 1.8893,                 2.1101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030863,              0.0030863,              0.0030863
                     16,                 1.4627,                 1.8222,                 2.0654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028967,              0.0028967,              0.0028967
                     17,                 1.4518,                 1.7795,                 2.0444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027072,              0.0027072,              0.0027072
                     18,                  1.425,                 1.7699,                 2.0275,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025176,              0.0025176,              0.0025176
                     19,                 1.4065,                  1.691,                 2.0042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023281,              0.0023281,              0.0023281
                     20,                  1.386,                 1.7442,                  1.999,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021385,              0.0021385,              0.0021385
                     21,                 1.4776,                 1.7533,                 2.0525,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001949,               0.001949,               0.001949
                     22,                 1.4859,                 1.7075,                 2.0672,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017594,              0.0017594,              0.0017594
                     23,                 1.4642,                  1.684,                 2.0223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015699,              0.0015699,              0.0015699
                     24,                 1.4319,                 1.6086,                 1.9926,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013803,              0.0013803,              0.0013803
                     25,                 1.4294,                 1.5752,                 1.9952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011908,              0.0011908,              0.0011908
                     26,                 1.4035,                 1.5523,                 1.9807,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010012,              0.0010012,              0.0010012
                     27,                 1.3905,                 1.5518,                 1.9446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008117,              0.0008117,              0.0008117
                     28,                  1.362,                 1.5211,                  1.932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00062215,             0.00062215,             0.00062215
                     29,                 1.3703,                 1.4922,                 1.9125,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0004326,              0.0004326,              0.0004326
                     30,                 1.3434,                 1.4493,                 1.8918,                 0.5834,                0.61968,                0.61898,                0.30268,                 1.3961,                 1.4309,                 1.9018,             0.00024305,             0.00024305,             0.00024305
