                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1001,                 1.0257,                 1.6849,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072614,              0.0019792,              0.0019792
                      2,                  1.329,                 1.4183,                 1.9176,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.044819,              0.0039457,              0.0039457
                      3,                 1.4124,                 1.5415,                 2.0301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016983,              0.0058724,              0.0058724
                      4,                 1.4377,                 1.6166,                   2.08,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065396,              0.0065396,              0.0065396
                      5,                 1.4468,                 1.6104,                 2.0643,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064728,              0.0064728,              0.0064728
                      6,                  1.415,                  1.544,                 2.0419,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064061,              0.0064061,              0.0064061
                      7,                 1.4273,                 1.5975,                 2.0682,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063393,              0.0063393,              0.0063393
                      8,                 1.3957,                 1.4947,                 1.9854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062725,              0.0062725,              0.0062725
                      9,                 1.3751,                 1.4776,                 1.9778,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062057,              0.0062057,              0.0062057
                     10,                 1.4009,                 1.5191,                 2.0066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061389,              0.0061389,              0.0061389
                     11,                 1.3291,                 1.4285,                 1.9589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060721,              0.0060721,              0.0060721
                     12,                 1.3303,                  1.406,                 1.9562,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060053,              0.0060053,              0.0060053
