                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.73764,                0.60539,                 1.3741,                0.69279,                0.70791,                0.73164,                0.38905,                 1.3176,                0.94208,                  2.118,             0.00033484,             0.00033484,             0.00033484
                      2,                0.81223,                 0.6789,                 1.4147,                0.70904,                 0.6807,                0.70789,                0.37231,                 1.3413,                0.93681,                 2.1243,             0.00067086,             0.00067086,             0.00067086
                      3,                0.83479,                0.72926,                 1.4676,                0.66263,                0.67228,                0.67537,                0.36089,                 1.3392,                      1,                 2.1623,             0.00099008,             0.00099008,             0.00099008
                      4,                0.86489,                0.75003,                 1.4708,                0.63761,                0.67764,                0.69355,                0.36924,                 1.3772,                 1.0569,                 2.0711,             0.00098512,             0.00098512,             0.00098512
                      5,                0.90625,                 0.7955,                 1.5101,                0.65653,                0.66636,                0.67494,                0.34172,                 1.3707,                   1.03,                 2.1256,             0.00098016,             0.00098016,             0.00098016
                      6,                0.93954,                0.82705,                   1.55,                0.63491,                0.65513,                 0.6601,                0.34453,                 1.3542,                 1.0512,                 2.1106,             0.00097521,             0.00097521,             0.00097521
                      7,                0.92925,                0.82696,                 1.5459,                0.62299,                0.63578,                0.63368,                0.32373,                  1.347,                 1.0573,                 2.1113,             0.00097025,             0.00097025,             0.00097025
                      8,                0.89729,                0.79971,                 1.5183,                0.66759,                0.70975,                0.73073,                0.38535,                 1.2859,                0.94389,                 2.0182,             0.00096529,             0.00096529,             0.00096529
                      9,                 0.9291,                0.82437,                 1.5429,                0.69525,                0.67158,                0.70456,                0.38279,                 1.3121,                  1.008,                 2.0115,             0.00096033,             0.00096033,             0.00096033
                     10,                0.91974,                 0.8186,                 1.5293,                0.68962,                0.69735,                0.72702,                0.38117,                 1.2914,                0.93384,                 2.0193,             0.00095537,             0.00095537,             0.00095537
                     11,                0.91197,                0.78457,                 1.5225,                0.59522,                0.63865,                  0.643,                0.34181,                 1.3643,                 1.0657,                 2.1354,             0.00095041,             0.00095041,             0.00095041
                     12,                0.89738,                0.77901,                 1.5105,                0.76067,                0.63668,                 0.7166,                0.39688,                 1.2477,                0.95634,                 1.9671,             0.00094545,             0.00094545,             0.00094545
                     13,                0.89337,                0.78455,                 1.5054,                0.68933,                0.72445,                0.74925,                0.40972,                 1.2444,                0.92314,                 1.9791,             0.00094049,             0.00094049,             0.00094049
                     14,                0.88481,                0.76928,                 1.5049,                0.61979,                 0.6014,                0.62251,                0.31134,                 1.4581,                 1.1173,                 2.1858,             0.00093553,             0.00093553,             0.00093553
                     15,                0.88768,                0.78887,                 1.5066,                0.72826,                0.70033,                0.74205,                0.41319,                 1.2399,                0.92951,                 1.9889,             0.00093058,             0.00093058,             0.00093058
                     16,                0.88379,                0.76954,                 1.5064,                0.58046,                0.58714,                0.58445,                0.29247,                 1.4505,                 1.3697,                 2.2555,             0.00092562,             0.00092562,             0.00092562
                     17,                0.91188,                0.80586,                 1.5219,                0.68686,                0.69097,                0.72797,                0.38497,                 1.2617,                0.99473,                 1.9773,             0.00092066,             0.00092066,             0.00092066
                     18,                0.93645,                0.83509,                  1.549,                0.72621,                0.66828,                0.72994,                0.38192,                 1.3214,                0.95572,                 2.0083,              0.0009157,              0.0009157,              0.0009157
                     19,                0.90876,                0.79631,                 1.5243,                0.73458,                0.67461,                0.72752,                0.38605,                 1.2721,                0.95338,                 1.9896,             0.00091074,             0.00091074,             0.00091074
                     20,                0.91929,                 0.8007,                 1.5305,                0.72173,                0.66953,                0.70942,                0.37761,                 1.3168,                0.97581,                 2.0649,             0.00090578,             0.00090578,             0.00090578
                     21,                 0.9071,                0.79449,                 1.5163,                0.71699,                0.64744,                0.69218,                 0.3708,                 1.2874,                0.98192,                 2.0356,             0.00090082,             0.00090082,             0.00090082
                     22,                0.91611,                0.79973,                 1.5297,                0.66105,                0.65262,                0.67635,                0.34779,                 1.3375,                 1.0411,                 2.0844,             0.00089586,             0.00089586,             0.00089586
                     23,                0.90919,                0.78524,                 1.5199,                0.66049,                0.71556,                0.72227,                0.38629,                 1.3045,                0.96903,                 2.0272,              0.0008909,              0.0008909,              0.0008909
                     24,                0.89757,                0.79994,                 1.5104,                0.66335,                0.72482,                0.71703,                0.38826,                  1.275,                0.92611,                  2.017,             0.00088595,             0.00088595,             0.00088595
                     25,                0.86177,                0.75851,                 1.4825,                0.65049,                0.70188,                0.70006,                0.38575,                  1.294,                0.94467,                 2.0192,             0.00088099,             0.00088099,             0.00088099
                     26,                0.88875,                0.75301,                 1.5069,                0.72265,                0.70102,                0.72735,                0.39809,                 1.2671,                0.94272,                 1.9872,             0.00087603,             0.00087603,             0.00087603
                     27,                0.87481,                0.75317,                 1.4807,                0.76418,                0.64602,                0.73052,                0.38822,                 1.3053,                0.96328,                 2.0358,             0.00087107,             0.00087107,             0.00087107
                     28,                0.89861,                0.79766,                 1.5173,                0.68505,                0.68147,                0.70238,                0.36693,                   1.31,                0.97486,                 2.0435,             0.00086611,             0.00086611,             0.00086611
                     29,                0.88612,                0.77046,                 1.5032,                0.63986,                 0.6813,                0.67482,                0.36928,                 1.2796,                0.96882,                 2.0366,             0.00086115,             0.00086115,             0.00086115
                     30,                0.90176,                0.78655,                 1.5223,                0.67949,                0.65962,                 0.6898,                0.35398,                 1.3211,                 1.0136,                 2.0816,             0.00085619,             0.00085619,             0.00085619
                     31,                0.89539,                0.78054,                  1.516,                 0.6657,                0.72729,                0.72555,                0.38685,                   1.27,                0.93487,                  1.987,             0.00085123,             0.00085123,             0.00085123
                     32,                 0.8694,                0.75172,                 1.4768,                0.71608,                 0.7028,                0.74568,                0.40138,                 1.2395,                0.93585,                 1.9414,             0.00084627,             0.00084627,             0.00084627
                     33,                0.88414,                 0.7527,                 1.4909,                0.62192,                0.69619,                0.66905,                0.35875,                  1.304,                 1.0361,                 2.0571,             0.00084132,             0.00084132,             0.00084132
                     34,                0.89216,                0.78228,                 1.5074,                0.72363,                0.68656,                0.72798,                0.38553,                 1.2688,                 0.9388,                  2.002,             0.00083636,             0.00083636,             0.00083636
                     35,                0.87435,                0.75949,                 1.4978,                0.70772,                0.66875,                 0.7148,                0.39129,                 1.2491,                0.93147,                 1.9959,              0.0008314,              0.0008314,              0.0008314
                     36,                0.88391,                0.77096,                 1.4911,                0.80163,                0.66708,                0.74588,                0.39608,                 1.2884,                0.91187,                 1.9848,             0.00082644,             0.00082644,             0.00082644
                     37,                0.85303,                0.73981,                 1.4672,                0.71665,                0.71782,                0.74979,                0.41644,                 1.2285,                0.88466,                 1.9436,             0.00082148,             0.00082148,             0.00082148
                     38,                 0.8746,                0.74828,                  1.487,                 0.6963,                 0.7348,                0.73585,                0.41309,                 1.2059,                0.89908,                 1.9231,             0.00081652,             0.00081652,             0.00081652
                     39,                0.86288,                0.73511,                 1.4837,                0.72193,                0.66978,                0.72215,                0.39452,                 1.2966,                0.94807,                 2.0313,             0.00081156,             0.00081156,             0.00081156
                     40,                0.86289,                0.74139,                   1.47,                  0.637,                0.66988,                0.69381,                0.36515,                 1.3453,                 1.0093,                 2.1163,              0.0008066,              0.0008066,              0.0008066
                     41,                0.88172,                0.78011,                  1.507,                0.66193,                0.63076,                0.67701,                0.35318,                 1.3016,                 1.0483,                 2.0271,             0.00080164,             0.00080164,             0.00080164
                     42,                0.85724,                 0.7397,                  1.468,                0.71179,                0.66903,                0.70344,                 0.3874,                 1.2881,                0.93824,                 2.0757,             0.00079669,             0.00079669,             0.00079669
                     43,                0.84134,                0.69849,                 1.4435,                0.68963,                0.75617,                 0.7381,                0.40732,                 1.2551,                0.89796,                 1.9983,             0.00079173,             0.00079173,             0.00079173
                     44,                  0.866,                0.73855,                  1.475,                0.63759,                0.71444,                0.69465,                0.37976,                    1.3,                0.93959,                 2.0592,             0.00078677,             0.00078677,             0.00078677
                     45,                0.82902,                 0.7069,                 1.4449,                0.70983,                0.72445,                0.74634,                0.40807,                 1.2732,                0.89539,                 2.0247,             0.00078181,             0.00078181,             0.00078181
                     46,                0.83385,                0.70808,                  1.446,                0.75551,                 0.7016,                0.75018,                0.41185,                 1.2648,                0.90172,                 2.0117,             0.00077685,             0.00077685,             0.00077685
                     47,                0.83555,                0.69756,                 1.4542,                 0.7073,                0.73124,                0.74174,                0.40468,                 1.2413,                0.90286,                 1.9626,             0.00077189,             0.00077189,             0.00077189
                     48,                0.82585,                0.70092,                 1.4368,                0.72124,                0.70514,                0.73589,                0.39784,                 1.2846,                0.92586,                 2.0428,             0.00076693,             0.00076693,             0.00076693
                     49,                 0.8563,                0.72276,                 1.4716,                0.71256,                0.70949,                0.72333,                0.40866,                 1.2498,                0.93782,                 2.0105,             0.00076197,             0.00076197,             0.00076197
                     50,                0.83428,                0.70883,                 1.4506,                0.69123,                0.73812,                0.74359,                0.41581,                 1.2186,                0.88479,                 1.9708,             0.00075701,             0.00075701,             0.00075701
                     51,                0.84168,                0.71881,                 1.4553,                0.70598,                0.71187,                0.73787,                0.40614,                  1.269,                0.93455,                 2.0465,             0.00075206,             0.00075206,             0.00075206
                     52,                0.83465,                0.69791,                 1.4548,                0.74749,                0.70396,                0.74072,                0.38857,                 1.2888,                0.92411,                 2.0175,              0.0007471,              0.0007471,              0.0007471
                     53,                0.84964,                0.72547,                 1.4605,                0.73287,                0.68719,                0.71381,                0.39029,                  1.301,                0.92814,                 2.0776,             0.00074214,             0.00074214,             0.00074214
                     54,                0.85483,                0.72298,                 1.4614,                0.72411,                0.71734,                0.75578,                0.41071,                 1.2711,                0.89075,                 2.0139,             0.00073718,             0.00073718,             0.00073718
                     55,                0.81684,                0.69509,                  1.438,                0.70246,                0.70061,                0.71229,                0.39771,                 1.2566,                 0.9121,                 2.0006,             0.00073222,             0.00073222,             0.00073222
                     56,                0.81274,                0.68967,                 1.4382,                0.72826,                0.73397,                0.75038,                0.42195,                  1.243,                 0.8353,                 2.0169,             0.00072726,             0.00072726,             0.00072726
                     57,                0.80687,                0.69006,                 1.4283,                0.68681,                0.72164,                0.71768,                0.38793,                 1.2697,                  0.896,                 2.0351,              0.0007223,              0.0007223,              0.0007223
                     58,                0.82545,                0.70056,                 1.4415,                0.69841,                0.71616,                0.71823,                0.39705,                 1.2651,                0.89614,                 2.0469,             0.00071734,             0.00071734,             0.00071734
                     59,                0.81859,                0.69769,                 1.4324,                0.75105,                0.72715,                0.75237,                0.41608,                 1.2487,                0.87848,                 1.9945,             0.00071238,             0.00071238,             0.00071238
                     60,                0.82672,                 0.7037,                 1.4409,                0.71947,                0.72462,                 0.7581,                0.41162,                 1.2521,                0.88177,                 1.9762,             0.00070742,             0.00070742,             0.00070742
