                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7438,                 3.1803,                 1.8307,                0.42502,                0.18186,                0.19855,                  0.088,                 1.9239,                 2.8816,                 2.0197,             0.00032889,             0.00032889,             0.00032889
                      2,                 1.6304,                 2.2477,                 1.7118,                0.46383,                0.44663,                0.32531,                0.13751,                 1.9508,                 2.9692,                 2.1105,             0.00065894,             0.00065894,             0.00065894
                      3,                 1.5947,                 2.1248,                 1.6875,                0.32067,                0.53951,                0.36107,                0.14981,                  1.946,                  2.228,                 2.0627,              0.0009857,              0.0009857,              0.0009857
                      4,                 1.5925,                 2.0202,                 1.6638,                0.61168,                  0.469,                0.45899,                0.20336,                 1.8499,                 2.1576,                 2.0197,             0.00098515,             0.00098515,             0.00098515
                      5,                 1.5789,                 1.9298,                 1.6773,                 0.4098,                0.42659,                 0.4071,                0.19658,                  1.837,                   2.26,                 1.9149,              0.0009802,              0.0009802,              0.0009802
                      6,                 1.5558,                 1.8552,                 1.6433,                 0.6394,                0.43346,                0.48696,                0.23792,                 1.7488,                 1.8629,                 1.8513,             0.00097525,             0.00097525,             0.00097525
                      7,                 1.5358,                 1.7839,                 1.6148,                0.74263,                0.48881,                0.59669,                0.28983,                 1.6637,                 1.7607,                 1.8267,              0.0009703,              0.0009703,              0.0009703
                      8,                 1.5204,                 1.7495,                 1.6156,                0.57635,                0.54151,                0.55993,                0.26623,                 1.6847,                 1.7583,                 1.8594,             0.00096535,             0.00096535,             0.00096535
                      9,                 1.5183,                 1.7263,                 1.5954,                0.56278,                0.52947,                0.60995,                0.28706,                 1.6677,                 1.7346,                  1.758,              0.0009604,              0.0009604,              0.0009604
                     10,                  1.481,                 1.6697,                 1.5786,                0.49486,                0.58372,                0.56565,                0.28312,                 1.6711,                 1.7938,                 1.7711,             0.00095545,             0.00095545,             0.00095545
                     11,                 1.4732,                 1.6388,                 1.5828,                0.66974,                0.56692,                0.60265,                 0.3078,                 1.6334,                 1.6117,                 1.7202,              0.0009505,              0.0009505,              0.0009505
                     12,                 1.4779,                 1.6236,                 1.5823,                0.61802,                0.58298,                0.63294,                0.31188,                 1.7087,                 1.5772,                 1.7787,             0.00094555,             0.00094555,             0.00094555
