                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.5074,                  3.637,                 2.7356,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.076023,              0.0016285,              0.0016285
                      2,                 2.2173,                 3.1392,                 2.3539,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051614,              0.0031708,              0.0031708
                      3,                 2.0743,                 2.8876,                  2.248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027095,               0.004604,               0.004604
                      4,                  1.963,                 2.7393,                 2.1702,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00573,                0.00573,                0.00573
                      5,                 1.8832,                 2.6512,                 2.1139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00552,                0.00552,                0.00552
                      6,                 1.8175,                  2.645,                 2.0747,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00531,                0.00531,                0.00531
                      7,                  1.779,                 2.5149,                  2.034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                 0.0051,                 0.0051,                 0.0051
                      8,                 1.7333,                  2.468,                 1.9916,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00489,                0.00489,                0.00489
                      9,                 1.7063,                 2.4462,                 1.9925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00468,                0.00468,                0.00468
                     10,                 1.6585,                 2.3677,                  1.945,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00447,                0.00447,                0.00447
                     11,                 1.6323,                 2.2986,                 1.8957,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042601,              0.0042601,              0.0042601
                     12,                 1.5908,                 2.2825,                 1.8888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040501,              0.0040501,              0.0040501
                     13,                 1.5811,                 2.2579,                 1.8602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038401,              0.0038401,              0.0038401
                     14,                 1.5282,                 2.2026,                  1.799,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036301,              0.0036301,              0.0036301
                     15,                 1.5051,                 2.1676,                  1.795,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034201,              0.0034201,              0.0034201
                     16,                 1.5091,                 2.1551,                 1.8012,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032101,              0.0032101,              0.0032101
                     17,                 1.4654,                 2.0898,                  1.741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030001,              0.0030001,              0.0030001
                     18,                 1.4403,                  2.031,                 1.7077,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027901,              0.0027901,              0.0027901
                     19,                 1.4192,                 2.0075,                 1.7076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025801,              0.0025801,              0.0025801
                     20,                 1.4158,                 1.9915,                 1.6945,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023701,              0.0023701,              0.0023701
                     21,                 1.4858,                 2.0909,                 1.7281,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021601,              0.0021601,              0.0021601
                     22,                 1.4381,                 1.9982,                 1.7223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019501,              0.0019501,              0.0019501
                     23,                 1.4231,                 1.9136,                 1.6855,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017401,              0.0017401,              0.0017401
                     24,                  1.386,                 1.8404,                 1.6558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015301,              0.0015301,              0.0015301
                     25,                 1.3855,                 1.8441,                  1.656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013201,              0.0013201,              0.0013201
                     26,                 1.3621,                 1.7714,                 1.6337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011101,              0.0011101,              0.0011101
                     27,                 1.3556,                 1.7725,                 1.6189,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090014,             0.00090014,             0.00090014
                     28,                 1.3209,                 1.7333,                 1.6113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00069015,             0.00069015,             0.00069015
                     29,                 1.3287,                 1.7274,                 1.6047,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00048015,             0.00048015,             0.00048015
                     30,                 1.3081,                 1.6705,                 1.5941,                0.64214,                0.52729,                0.54781,                0.25154,                 1.3349,                 1.6263,                 1.5798,             0.00027016,             0.00027016,             0.00027016
