                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0812,                 1.2451,                  1.902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075954,              0.0017378,              0.0017378
                      2,                 1.3179,                 1.6934,                 2.1955,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051548,              0.0034645,              0.0034645
                      3,                 1.4299,                 1.9836,                  2.343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027107,              0.0051563,              0.0051563
                      4,                 1.5134,                  2.233,                 2.5123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065397,              0.0065397,              0.0065397
                      5,                 1.5151,                 2.1652,                 2.4714,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064729,              0.0064729,              0.0064729
                      6,                 1.4482,                 1.9894,                 2.3761,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064062,              0.0064062,              0.0064062
                      7,                  1.391,                  1.865,                 2.2994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063394,              0.0063394,              0.0063394
                      8,                  1.408,                  1.864,                 2.3139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062726,              0.0062726,              0.0062726
                      9,                 1.3821,                 1.8064,                 2.2971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062059,              0.0062059,              0.0062059
                     10,                 1.4006,                 1.8519,                 2.3001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061391,              0.0061391,              0.0061391
                     11,                 1.3699,                 1.7843,                 2.2631,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060723,              0.0060723,              0.0060723
                     12,                 1.3161,                 1.6857,                 2.1984,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060056,              0.0060056,              0.0060056
                     13,                 1.3251,                 1.7464,                 2.2236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059388,              0.0059388,              0.0059388
                     14,                 1.2729,                  1.636,                 2.1641,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005872,               0.005872,               0.005872
                     15,                 1.2857,                 1.6845,                 2.1738,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058053,              0.0058053,              0.0058053
                     16,                 1.2603,                 1.5912,                 2.1543,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057385,              0.0057385,              0.0057385
                     17,                  1.291,                 1.6508,                  2.173,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056717,              0.0056717,              0.0056717
                     18,                 1.2961,                 1.6995,                 2.1973,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056049,              0.0056049,              0.0056049
                     19,                 1.2651,                 1.6147,                 2.1454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055382,              0.0055382,              0.0055382
                     20,                 1.2655,                 1.6312,                 2.1473,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054714,              0.0054714,              0.0054714
                     21,                 1.2312,                 1.5512,                 2.1272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054046,              0.0054046,              0.0054046
                     22,                  1.274,                 1.6093,                 2.1457,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053379,              0.0053379,              0.0053379
                     23,                 1.2821,                 1.6075,                 2.1548,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052711,              0.0052711,              0.0052711
                     24,                 1.2631,                 1.6029,                 2.1463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052043,              0.0052043,              0.0052043
                     25,                 1.2315,                 1.5105,                 2.0917,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051376,              0.0051376,              0.0051376
                     26,                 1.2407,                 1.5189,                 2.1206,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050708,              0.0050708,              0.0050708
                     27,                 1.2029,                 1.4674,                 2.0852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005004,               0.005004,               0.005004
                     28,                 1.1961,                 1.4631,                 2.0596,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049373,              0.0049373,              0.0049373
                     29,                  1.191,                 1.4664,                 2.0722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048705,              0.0048705,              0.0048705
                     30,                 1.2401,                 1.5281,                 2.1042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048037,              0.0048037,              0.0048037
                     31,                 1.2494,                 1.5185,                 2.1195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004737,               0.004737,               0.004737
                     32,                 1.2281,                 1.4836,                 2.1021,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046702,              0.0046702,              0.0046702
                     33,                   1.22,                 1.5112,                 2.0994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046034,              0.0046034,              0.0046034
                     34,                 1.1704,                 1.3983,                 2.0369,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045367,              0.0045367,              0.0045367
                     35,                 1.2261,                 1.4798,                 2.1194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044699,              0.0044699,              0.0044699
                     36,                 1.1839,                  1.447,                 2.0589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044031,              0.0044031,              0.0044031
                     37,                 1.1658,                 1.4269,                 2.0344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043364,              0.0043364,              0.0043364
                     38,                 1.2202,                 1.4804,                 2.0968,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042696,              0.0042696,              0.0042696
                     39,                  1.179,                  1.448,                 2.0725,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042028,              0.0042028,              0.0042028
                     40,                  1.191,                 1.4494,                 2.0727,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041361,              0.0041361,              0.0041361
                     41,                 1.1591,                 1.4067,                 2.0427,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040693,              0.0040693,              0.0040693
                     42,                 1.1489,                 1.4056,                 2.0431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040025,              0.0040025,              0.0040025
                     43,                 1.1987,                 1.4116,                 2.0691,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039358,              0.0039358,              0.0039358
                     44,                 1.1504,                 1.3555,                 2.0315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003869,               0.003869,               0.003869
                     45,                  1.145,                 1.3415,                  2.008,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038022,              0.0038022,              0.0038022
                     46,                 1.1201,                 1.3385,                 1.9865,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037354,              0.0037354,              0.0037354
                     47,                 1.1447,                 1.3545,                 2.0332,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036687,              0.0036687,              0.0036687
                     48,                  1.151,                 1.3478,                 2.0173,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036019,              0.0036019,              0.0036019
                     49,                 1.1219,                 1.3489,                 2.0011,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035351,              0.0035351,              0.0035351
                     50,                 1.1412,                 1.3238,                 2.0155,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034684,              0.0034684,              0.0034684
                     51,                 1.1472,                 1.3497,                 2.0236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034016,              0.0034016,              0.0034016
                     52,                 1.1111,                 1.3247,                 1.9635,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033348,              0.0033348,              0.0033348
                     53,                 1.1165,                 1.3032,                 1.9762,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032681,              0.0032681,              0.0032681
                     54,                 1.1006,                 1.2936,                  1.966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032013,              0.0032013,              0.0032013
                     55,                 1.0874,                 1.2564,                 1.9602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031345,              0.0031345,              0.0031345
                     56,                 1.1043,                 1.2655,                 1.9645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030678,              0.0030678,              0.0030678
                     57,                 1.1157,                 1.2887,                 1.9843,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003001,               0.003001,               0.003001
                     58,                  1.091,                 1.2584,                 1.9483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029342,              0.0029342,              0.0029342
                     59,                 1.0843,                 1.2441,                 1.9376,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028675,              0.0028675,              0.0028675
                     60,                 1.0906,                  1.261,                 1.9551,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028007,              0.0028007,              0.0028007
                     61,                 1.1041,                 1.2604,                 1.9492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027339,              0.0027339,              0.0027339
                     62,                 1.0772,                 1.2201,                 1.9492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026672,              0.0026672,              0.0026672
                     63,                 1.0672,                 1.1865,                  1.909,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026004,              0.0026004,              0.0026004
                     64,                 1.0743,                 1.2265,                 1.9122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025336,              0.0025336,              0.0025336
                     65,                 1.0534,                 1.1971,                 1.9136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024669,              0.0024669,              0.0024669
                     66,                 1.0849,                 1.2066,                 1.9399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024001,              0.0024001,              0.0024001
                     67,                 1.0375,                 1.1707,                 1.8979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023333,              0.0023333,              0.0023333
                     68,                 1.0611,                 1.1855,                  1.926,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022666,              0.0022666,              0.0022666
                     69,                 1.0555,                 1.1629,                 1.8965,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021998,              0.0021998,              0.0021998
                     70,                 1.0486,                  1.165,                 1.9032,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002133,               0.002133,               0.002133
                     71,                 1.0514,                 1.1516,                 1.8996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020663,              0.0020663,              0.0020663
                     72,                 1.0274,                 1.1533,                 1.8812,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019995,              0.0019995,              0.0019995
                     73,                 1.0326,                 1.1543,                  1.887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019327,              0.0019327,              0.0019327
                     74,                 1.0122,                 1.1295,                 1.8655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001866,               0.001866,               0.001866
                     75,                 1.0256,                 1.1328,                 1.8676,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017992,              0.0017992,              0.0017992
                     76,                 1.0095,                 1.1109,                 1.8719,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017324,              0.0017324,              0.0017324
                     77,                  1.035,                 1.1255,                 1.8937,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016656,              0.0016656,              0.0016656
                     78,                 1.0089,                 1.1002,                 1.8547,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015989,              0.0015989,              0.0015989
                     79,                 1.0079,                 1.1081,                 1.8498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015321,              0.0015321,              0.0015321
                     80,                 1.0129,                 1.1005,                 1.8662,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014653,              0.0014653,              0.0014653
                     81,                0.98834,                 1.0662,                 1.8215,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013986,              0.0013986,              0.0013986
                     82,                0.98772,                 1.0656,                 1.8353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013318,              0.0013318,              0.0013318
                     83,                0.97868,                  1.067,                 1.8336,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001265,               0.001265,               0.001265
                     84,                 1.0088,                 1.0999,                 1.8732,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011983,              0.0011983,              0.0011983
                     85,                0.97041,                 1.0728,                 1.8174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011315,              0.0011315,              0.0011315
                     86,                0.97464,                 1.0366,                 1.8177,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010647,              0.0010647,              0.0010647
                     87,                0.97107,                 1.0438,                 1.8244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00099797,             0.00099797,             0.00099797
                     88,                0.96493,                 1.0293,                   1.82,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0009312,              0.0009312,              0.0009312
                     89,                0.96245,                 1.0354,                 1.8383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00086443,             0.00086443,             0.00086443
                     90,                 0.9571,                 1.0345,                 1.8186,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00079767,             0.00079767,             0.00079767
                     91,                0.92253,                0.92643,                 1.8116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0007309,              0.0007309,              0.0007309
                     92,                0.90697,                0.91738,                 1.7937,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00066413,             0.00066413,             0.00066413
                     93,                0.90448,                0.90683,                 1.8021,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00059736,             0.00059736,             0.00059736
                     94,                0.90084,                0.88255,                 1.7727,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0005306,              0.0005306,              0.0005306
                     95,                0.88037,                0.89243,                 1.7896,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00046383,             0.00046383,             0.00046383
                     96,                0.88493,                0.88672,                 1.7928,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00039706,             0.00039706,             0.00039706
                     97,                0.87195,                0.86871,                 1.7734,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033029,             0.00033029,             0.00033029
                     98,                0.87305,                0.86278,                 1.7556,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026352,             0.00026352,             0.00026352
                     99,                0.85861,                0.83448,                 1.7494,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019676,             0.00019676,             0.00019676
                    100,                 0.8617,                0.83782,                  1.741,                0.72695,                0.74411,                0.77161,                0.44399,                  1.191,                 1.0607,                 2.1044,             0.00012999,             0.00012999,             0.00012999
