                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.91749,                 1.1001,                 1.6347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.063317,              0.0014609,              0.0014609
                      2,                0.99039,                 1.1868,                 1.7377,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02604,              0.0028441,              0.0028441
                      3,                 1.0229,                 1.2359,                 1.7983,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035761,              0.0035761,              0.0035761
                      4,                 1.0202,                 1.2362,                 1.7782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034492,              0.0034492,              0.0034492
                      5,                 1.0232,                 1.2393,                 1.7979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033223,              0.0033223,              0.0033223
                      6,                 1.0005,                 1.2173,                 1.7579,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031953,              0.0031953,              0.0031953
                      7,                0.98539,                 1.1854,                 1.7359,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030684,              0.0030684,              0.0030684
                      8,                0.98544,                 1.1898,                 1.7522,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029415,              0.0029415,              0.0029415
                      9,                0.97886,                 1.1686,                 1.7413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028146,              0.0028146,              0.0028146
                     10,                0.95347,                 1.1566,                 1.6952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026876,              0.0026876,              0.0026876
                     11,                0.97865,                 1.1665,                 1.7214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025607,              0.0025607,              0.0025607
                     12,                0.96364,                 1.1577,                 1.7098,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024338,              0.0024338,              0.0024338
                     13,                0.94012,                 1.1249,                  1.684,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023068,              0.0023068,              0.0023068
                     14,                0.94054,                 1.1179,                 1.6826,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021799,              0.0021799,              0.0021799
                     15,                0.92906,                 1.0899,                 1.6621,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002053,               0.002053,               0.002053
                     16,                0.94496,                 1.1173,                 1.6775,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001926,               0.001926,               0.001926
                     17,                0.93911,                 1.1019,                 1.6729,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017991,              0.0017991,              0.0017991
                     18,                0.92356,                 1.0853,                 1.6509,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016722,              0.0016722,              0.0016722
                     19,                0.91024,                 1.0699,                 1.6498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015453,              0.0015453,              0.0015453
                     20,                0.92197,                 1.0826,                 1.6588,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014183,              0.0014183,              0.0014183
                     21,                0.81534,                 1.0211,                 1.5377,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012914,              0.0012914,              0.0012914
                     22,                0.80771,                0.91938,                 1.5251,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011645,              0.0011645,              0.0011645
                     23,                0.80787,                0.89648,                 1.5191,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010375,              0.0010375,              0.0010375
                     24,                0.78553,                0.85921,                 1.4936,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091061,             0.00091061,             0.00091061
                     25,                 0.7872,                0.83321,                 1.4911,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00078368,             0.00078368,             0.00078368
                     26,                 0.7621,                0.81835,                 1.4787,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065675,             0.00065675,             0.00065675
                     27,                0.76255,                0.81582,                 1.4646,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00052982,             0.00052982,             0.00052982
                     28,                0.74741,                0.78219,                  1.441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00040289,             0.00040289,             0.00040289
                     29,                0.74803,                0.78113,                 1.4369,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027596,             0.00027596,             0.00027596
                     30,                0.72434,                0.76326,                 1.4142,                0.66306,                 0.6861,                0.71837,                 0.4091,                0.81211,                0.82344,                 1.4957,             0.00014903,             0.00014903,             0.00014903
