                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.73931,                 1.0909,                 2.1561,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.065538,               0.001287,               0.001287
                      2,                0.83202,                 1.2569,                 2.2922,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.030525,              0.0025054,              0.0025054
                      3,                0.86438,                 1.3528,                 2.3847,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033614,              0.0033614,              0.0033614
                      4,                0.88761,                 1.3688,                 2.4175,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032421,              0.0032421,              0.0032421
                      5,                0.89414,                 1.3599,                 2.4245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031228,              0.0031228,              0.0031228
                      6,                0.88559,                 1.4096,                 2.4255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030035,              0.0030035,              0.0030035
                      7,                0.88263,                 1.3557,                 2.3979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028842,              0.0028842,              0.0028842
                      8,                0.86843,                 1.3466,                 2.3795,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027649,              0.0027649,              0.0027649
                      9,                0.86061,                 1.2941,                 2.3674,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026456,              0.0026456,              0.0026456
                     10,                0.85008,                 1.2824,                 2.3615,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025263,              0.0025263,              0.0025263
                     11,                0.83174,                 1.2123,                 2.2829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002407,               0.002407,               0.002407
                     12,                0.81997,                 1.2407,                 2.2874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022877,              0.0022877,              0.0022877
                     13,                0.80433,                  1.199,                 2.2663,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021684,              0.0021684,              0.0021684
                     14,                0.80539,                 1.2055,                 2.2656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020491,              0.0020491,              0.0020491
                     15,                 0.7955,                 1.1855,                  2.256,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019298,              0.0019298,              0.0019298
                     16,                0.77466,                 1.1309,                 2.1995,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018105,              0.0018105,              0.0018105
                     17,                 0.7784,                 1.1415,                 2.2107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016912,              0.0016912,              0.0016912
                     18,                0.77114,                 1.1547,                 2.2287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015719,              0.0015719,              0.0015719
                     19,                0.75074,                 1.1031,                 2.1742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014526,              0.0014526,              0.0014526
                     20,                0.77375,                 1.1247,                 2.2025,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013333,              0.0013333,              0.0013333
                     21,                0.78604,                 1.0865,                 2.3115,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001214,               0.001214,               0.001214
                     22,                0.77846,                 1.0734,                 2.2868,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010947,              0.0010947,              0.0010947
                     23,                0.74692,                 1.0229,                 2.2466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097542,             0.00097542,             0.00097542
                     24,                 0.7228,                0.94824,                  2.187,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085612,             0.00085612,             0.00085612
                     25,                0.71358,                 0.9448,                 2.1698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073682,             0.00073682,             0.00073682
                     26,                0.69781,                0.90729,                 2.1467,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00061752,             0.00061752,             0.00061752
                     27,                 0.6933,                0.89459,                 2.1375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00049822,             0.00049822,             0.00049822
                     28,                0.67136,                0.85591,                 2.0932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037892,             0.00037892,             0.00037892
                     29,                 0.6631,                0.84073,                 2.0642,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025962,             0.00025962,             0.00025962
                     30,                0.63982,                0.80005,                 2.0217,                0.71184,                0.72333,                 0.7634,                0.44649,                0.82595,                0.93715,                 2.3509,             0.00014032,             0.00014032,             0.00014032
