                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7148,                 3.5651,                 3.5836,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.071993,              0.0017118,              0.0017118
                      2,                 2.2753,                  3.046,                 2.9655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043494,               0.003333,               0.003333
                      3,                 2.0618,                 2.8814,                 2.7672,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01488,              0.0048396,              0.0048396
                      4,                   1.95,                 2.7614,                 2.6854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051896,              0.0051896,              0.0051896
                      5,                  1.885,                 2.7061,                 2.5885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049994,              0.0049994,              0.0049994
                      6,                 1.7968,                 2.5611,                 2.4934,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048093,              0.0048093,              0.0048093
                      7,                 1.7299,                 2.4406,                 2.4417,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046192,              0.0046192,              0.0046192
                      8,                 1.7439,                 2.4789,                 2.4171,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004429,               0.004429,               0.004429
                      9,                 1.6632,                 2.3638,                 2.3443,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042389,              0.0042389,              0.0042389
                     10,                 1.6409,                 2.2699,                 2.2818,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040487,              0.0040487,              0.0040487
                     11,                  1.585,                 2.2133,                 2.2489,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038586,              0.0038586,              0.0038586
                     12,                 1.5772,                 2.1708,                 2.2213,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036684,              0.0036684,              0.0036684
                     13,                 1.5781,                 2.1301,                 2.2266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034783,              0.0034783,              0.0034783
                     14,                 1.5465,                 2.1741,                 2.2017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032882,              0.0032882,              0.0032882
                     15,                 1.5166,                 2.0532,                 2.1506,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003098,               0.003098,               0.003098
                     16,                 1.4831,                  1.963,                 2.1136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029079,              0.0029079,              0.0029079
                     17,                 1.4952,                 1.9552,                 2.1094,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027177,              0.0027177,              0.0027177
                     18,                 1.4458,                 1.8839,                 2.0625,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025276,              0.0025276,              0.0025276
                     19,                 1.4455,                  1.862,                 2.0686,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023375,              0.0023375,              0.0023375
                     20,                 1.4253,                 1.8165,                 2.0223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021473,              0.0021473,              0.0021473
                     21,                 1.5104,                 1.8329,                 2.0786,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019572,              0.0019572,              0.0019572
                     22,                 1.4968,                 1.7849,                 2.0696,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001767,               0.001767,               0.001767
                     23,                 1.4711,                 1.7759,                 2.0534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015769,              0.0015769,              0.0015769
                     24,                 1.4311,                 1.7047,                 1.9993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013867,              0.0013867,              0.0013867
                     25,                 1.4397,                 1.6679,                 1.9999,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011966,              0.0011966,              0.0011966
                     26,                 1.4213,                 1.6147,                 1.9816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010065,              0.0010065,              0.0010065
                     27,                 1.4049,                 1.6094,                  1.951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00081632,             0.00081632,             0.00081632
                     28,                 1.3758,                 1.5644,                 1.9271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00062618,             0.00062618,             0.00062618
                     29,                  1.385,                 1.5415,                 1.9203,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00043604,             0.00043604,             0.00043604
                     30,                 1.3488,                 1.4993,                 1.8958,                0.60979,                0.58287,                0.61111,                0.28908,                 1.4339,                  1.503,                 1.9209,              0.0002459,              0.0002459,              0.0002459
