                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8189,                 3.3569,                 3.8445,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.075772,              0.0017371,              0.0017371
                      2,                 2.3871,                 3.0137,                 3.2226,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.051101,               0.003382,               0.003382
                      3,                 2.1404,                  2.778,                 3.0113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026314,              0.0049107,              0.0049107
                      4,                 2.0181,                 2.6713,                 2.8888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006027,               0.006027,               0.006027
                      5,                 1.9335,                 2.5077,                 2.7908,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005806,               0.005806,               0.005806
                      6,                 1.8244,                 2.3315,                 2.6447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005585,               0.005585,               0.005585
                      7,                 1.7696,                 2.2413,                 2.5989,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005364,               0.005364,               0.005364
                      8,                 1.7181,                 2.1614,                 2.5259,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005143,               0.005143,               0.005143
                      9,                 1.6742,                 2.1101,                 2.4821,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004922,               0.004922,               0.004922
                     10,                 1.6514,                 2.0201,                 2.4434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004701,               0.004701,               0.004701
                     11,                 1.5889,                 1.9753,                 2.3841,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00448,                0.00448,                0.00448
                     12,                 1.5617,                 1.9575,                  2.357,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004259,               0.004259,               0.004259
                     13,                 1.5736,                 1.8735,                 2.3429,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004038,               0.004038,               0.004038
                     14,                  1.534,                 1.8285,                 2.3116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003817,               0.003817,               0.003817
                     15,                  1.522,                 1.7698,                 2.2931,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003596,               0.003596,               0.003596
                     16,                 1.4963,                 1.7536,                 2.2547,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003375,               0.003375,               0.003375
                     17,                  1.461,                 1.7136,                 2.2144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003154,               0.003154,               0.003154
                     18,                 1.4508,                 1.6751,                 2.1951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002933,               0.002933,               0.002933
                     19,                 1.4381,                 1.6318,                 2.1799,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002712,               0.002712,               0.002712
                     20,                 1.4466,                 1.6274,                 2.1707,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002491,               0.002491,               0.002491
                     21,                 1.5549,                 1.6658,                 2.2839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00227,                0.00227,                0.00227
                     22,                 1.5185,                 1.5725,                 2.2383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002049,               0.002049,               0.002049
                     23,                 1.4883,                 1.5453,                 2.2019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001828,               0.001828,               0.001828
                     24,                 1.4809,                 1.5051,                  2.196,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001607,               0.001607,               0.001607
                     25,                 1.4682,                 1.4981,                 2.1859,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001386,               0.001386,               0.001386
                     26,                 1.4232,                 1.4388,                 2.1394,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001165,               0.001165,               0.001165
                     27,                 1.4237,                 1.4299,                 2.1364,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094395,             0.00094395,             0.00094395
                     28,                 1.3906,                 1.4104,                 2.1224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072295,             0.00072295,             0.00072295
                     29,                 1.3974,                 1.3887,                 2.1033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00050195,             0.00050195,             0.00050195
                     30,                  1.362,                 1.3373,                 2.0806,                0.49554,                0.45482,                0.47212,                0.21206,                 1.6854,                  1.853,                 2.4551,             0.00028094,             0.00028094,             0.00028094
