fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.42156,0.00284,0.00512,0.98,0.00044,2.60294,0.82535,4.24927,0.32986,1.53587,0.01314,0.42204,0.1995,0.0,0.08232,0.51986,0.0,0.0,0.61554,0.25524,0.0,1.0,0.0,0.0
0.42185,0.00311,0.00512,0.98,0.00044,2.60294,0.8101,4.24927,0.36056,1.41231,0.01253,0.36653,0.21072,0.0,0.07274,0.51986,0.0,0.0,0.61554,0.24755,0.0,1.0,0.0,0.0
0.4285,0.00311,0.00512,0.97293,0.00046,2.6202,0.8101,3.99935,0.38276,1.47882,0.0122,0.38581,0.20812,0.0,0.0714,0.4889,0.0,0.0,0.62977,0.23859,0.0,1.0,0.0,0.0
0.40478,0.00271,0.00493,0.98,0.00046,2.6202,0.8101,4.02164,0.38929,1.25978,0.01174,0.3617,0.20643,0.0,0.05755,0.4196,0.0,0.0,0.62977,0.29582,0.0,1.0,0.0,0.0
