                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0238,                0.97384,                 1.9779,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.070005,              0.0010976,              0.0010976
                      2,                 1.0821,                 1.0108,                 2.0387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039532,              0.0021368,              0.0021368
                      3,                 1.0913,                 1.0436,                 2.1022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089846,              0.0031023,              0.0031023
                      4,                 1.1138,                 1.0567,                 2.0991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031792,              0.0031792,              0.0031792
                      5,                 1.1197,                 1.0652,                 2.1071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030623,              0.0030623,              0.0030623
                      6,                    1.1,                 1.0529,                 2.0938,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029454,              0.0029454,              0.0029454
                      7,                 1.0964,                   1.04,                 2.0861,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028285,              0.0028285,              0.0028285
                      8,                 1.0857,                 1.0129,                 2.0564,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027115,              0.0027115,              0.0027115
                      9,                 1.0732,                 1.0114,                 2.0452,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025946,              0.0025946,              0.0025946
                     10,                 1.0787,                 1.0024,                 2.0391,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024777,              0.0024777,              0.0024777
                     11,                 1.0801,                 1.0144,                 2.0549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023608,              0.0023608,              0.0023608
                     12,                 1.0718,                 1.0026,                 2.0434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022438,              0.0022438,              0.0022438
                     13,                 1.0596,                 0.9938,                 2.0339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021269,              0.0021269,              0.0021269
                     14,                 1.0463,                0.96321,                 2.0042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00201,                0.00201,                0.00201
                     15,                 1.0364,                0.94994,                 1.9938,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018931,              0.0018931,              0.0018931
                     16,                 1.0218,                0.94812,                 1.9759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017761,              0.0017761,              0.0017761
                     17,                 1.0233,                0.94275,                 1.9862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016592,              0.0016592,              0.0016592
                     18,                 1.0372,                0.95822,                 2.0009,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015423,              0.0015423,              0.0015423
                     19,                 1.0137,                0.92807,                 1.9602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014254,              0.0014254,              0.0014254
                     20,                 1.0056,                0.92395,                 1.9495,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013084,              0.0013084,              0.0013084
                     21,                 0.9066,                0.86867,                 1.8352,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011915,              0.0011915,              0.0011915
                     22,                0.90768,                 0.8099,                 1.8253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010746,              0.0010746,              0.0010746
                     23,                0.88041,                0.77385,                 1.8003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095767,             0.00095767,             0.00095767
                     24,                0.86708,                0.74414,                 1.7821,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084074,             0.00084074,             0.00084074
                     25,                0.86655,                0.73319,                 1.7686,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072382,             0.00072382,             0.00072382
                     26,                0.85706,                0.72445,                 1.7623,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0006069,              0.0006069,              0.0006069
                     27,                 0.8505,                0.71529,                 1.7575,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00048997,             0.00048997,             0.00048997
                     28,                0.83023,                  0.697,                  1.725,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037305,             0.00037305,             0.00037305
                     29,                 0.8283,                0.68705,                 1.7228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025612,             0.00025612,             0.00025612
                     30,                0.80822,                0.67059,                 1.7019,                 0.7098,                0.68591,                0.74368,                0.43222,                0.90178,                0.69819,                 1.7997,              0.0001392,              0.0001392,              0.0001392
