                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1307,                 2.3676,                 3.5846,                0.00119,                0.24928,                0.00569,                0.00152,                  2.128,                 4.8589,                 3.5895,               0.063038,              0.0011825,              0.0011825
                      2,                 1.8018,                 2.0428,                 3.0656,                0.20967,                 0.1384,                0.01054,                0.00304,                 2.0206,                 4.7202,                  3.534,               0.025553,              0.0023572,              0.0023572
                      3,                 1.5882,                 1.8806,                 2.8245,                0.39255,                0.24745,                0.06347,                0.02483,                 1.6758,                 10.248,                 3.2868,              0.0030383,              0.0030383,              0.0030383
                      4,                 1.4794,                 1.7899,                 2.6611,                0.46838,                0.14103,                0.07133,                0.02812,                 1.7229,                 3.2933,                 3.0365,              0.0030075,              0.0030075,              0.0030075
                      5,                 1.4084,                 1.6953,                 2.5459,                0.29294,                0.28013,                0.13657,                0.04771,                 1.5725,                 2.2903,                 2.8042,              0.0029767,              0.0029767,              0.0029767
                      6,                 1.3425,                 1.6394,                 2.4614,                0.35604,                 0.3119,                0.16678,                0.05727,                  1.481,                 2.4547,                 2.7893,              0.0029458,              0.0029458,              0.0029458
                      7,                 1.3239,                 1.6043,                 2.4275,                 0.4584,                0.31272,                0.18164,                0.05471,                  1.401,                 2.0013,                 2.5329,               0.002915,               0.002915,               0.002915
                      8,                 1.2648,                 1.5221,                 2.3474,                0.20706,                 0.3731,                0.20916,                0.06808,                 1.3995,                 1.5559,                   2.53,              0.0028842,              0.0028842,              0.0028842
                      9,                 1.2353,                 1.4712,                 2.3021,                0.41355,                0.38993,                0.26685,                0.09614,                 1.2737,                 1.7448,                 2.4053,              0.0028533,              0.0028533,              0.0028533
                     10,                 1.2222,                 1.4241,                 2.2969,                0.41146,                0.34309,                0.25457,                0.08397,                 1.3638,                 1.6547,                 2.5048,              0.0028225,              0.0028225,              0.0028225
                     11,                 1.1819,                 1.3921,                 2.2325,                0.36158,                0.30735,                0.19859,                0.07228,                 1.3304,                 1.8007,                 2.4877,              0.0027917,              0.0027917,              0.0027917
                     12,                 1.1684,                 1.3896,                 2.2109,                0.45965,                0.38189,                0.26868,                0.08981,                 1.3312,                 1.5659,                 2.4189,              0.0027608,              0.0027608,              0.0027608
                     13,                 1.1552,                 1.3808,                 2.1803,                0.29823,                0.33511,                0.28524,                0.10701,                 1.2671,                 1.4845,                 2.3603,                0.00273,                0.00273,                0.00273
                     14,                 1.1307,                 1.3407,                 2.1489,                0.44897,                0.42265,                0.30976,                0.12128,                 1.2203,                 1.4708,                 2.3061,              0.0026992,              0.0026992,              0.0026992
                     15,                 1.1226,                 1.3199,                 2.1109,                0.53187,                0.36377,                0.34472,                0.13004,                 1.2099,                  1.374,                 2.2802,              0.0026683,              0.0026683,              0.0026683
                     16,                 1.0904,                 1.2849,                 2.0864,                0.26585,                0.34241,                0.23831,                0.08739,                 1.3392,                 1.5933,                 2.4872,              0.0026375,              0.0026375,              0.0026375
                     17,                 1.0884,                 1.2854,                 2.0928,                0.36032,                0.41987,                0.26891,                0.10689,                 1.2319,                 1.5619,                 2.3298,              0.0026067,              0.0026067,              0.0026067
                     18,                 1.0793,                 1.2888,                 2.0821,                0.51304,                 0.4635,                0.40048,                0.15701,                 1.1839,                 1.3396,                 2.2564,              0.0025758,              0.0025758,              0.0025758
                     19,                 1.0672,                 1.2728,                 2.0616,                  0.572,                0.33596,                 0.3456,                0.14623,                 1.2008,                 1.6136,                 2.3309,               0.002545,               0.002545,               0.002545
                     20,                 1.0728,                 1.2527,                 2.0714,                0.55887,                0.46355,                0.42707,                0.18301,                  1.107,                 1.3468,                 2.1741,              0.0025142,              0.0025142,              0.0025142
                     21,                 1.0477,                 1.2152,                 2.0232,                0.51009,                0.43411,                0.39817,                0.16183,                 1.1271,                 1.3294,                 2.1641,              0.0024833,              0.0024833,              0.0024833
                     22,                 1.0629,                 1.2299,                 2.0232,                0.51146,                0.44833,                0.41238,                0.17735,                 1.1476,                 1.3034,                 2.1689,              0.0024525,              0.0024525,              0.0024525
                     23,                  1.048,                 1.2206,                 2.0074,                0.43149,                0.42588,                0.39887,                0.17452,                 1.1272,                 1.3246,                 2.1605,              0.0024217,              0.0024217,              0.0024217
                     24,                 1.0406,                 1.2105,                 1.9903,                0.70235,                0.35493,                0.39962,                0.17607,                 1.1572,                 1.3062,                 2.1719,              0.0023909,              0.0023909,              0.0023909
                     25,                 1.0303,                 1.1929,                 1.9761,                0.53239,                0.42389,                0.43502,                0.18256,                 1.1344,                 1.3768,                 2.1794,                0.00236,                0.00236,                0.00236
                     26,                 1.0115,                 1.1717,                 1.9737,                0.43524,                0.49485,                0.44595,                0.19233,                 1.0838,                 1.1777,                 2.0722,              0.0023292,              0.0023292,              0.0023292
                     27,                  1.003,                 1.1684,                 1.9414,                0.59788,                0.46899,                0.47492,                0.20059,                  1.085,                 1.2448,                 2.0763,              0.0022984,              0.0022984,              0.0022984
                     28,                 1.0095,                 1.1491,                 1.9564,                  0.606,                0.46746,                0.49331,                0.22012,                 1.0664,                 1.1614,                 2.0764,              0.0022675,              0.0022675,              0.0022675
                     29,                  1.014,                 1.1422,                 1.9527,                0.62855,                0.46459,                0.48972,                0.20571,                 1.1051,                 1.1746,                 2.1352,              0.0022367,              0.0022367,              0.0022367
                     30,                  1.004,                 1.1273,                 1.9583,                0.57303,                0.45842,                0.47435,                0.20205,                 1.0912,                 1.1955,                 2.1294,              0.0022059,              0.0022059,              0.0022059
                     31,                0.99857,                 1.1503,                 1.9471,                0.65424,                0.50034,                0.56665,                0.24387,                 1.0359,                  1.116,                 2.0331,               0.002175,               0.002175,               0.002175
                     32,                 0.9817,                 1.1059,                 1.9152,                0.65808,                0.49734,                0.52226,                0.23829,                 1.0591,                 1.1424,                 2.0652,              0.0021442,              0.0021442,              0.0021442
                     33,                0.98273,                 1.1132,                 1.9315,                0.51302,                0.53638,                0.54626,                0.25544,                  1.019,                 1.1021,                 2.0258,              0.0021134,              0.0021134,              0.0021134
                     34,                0.97647,                 1.1084,                  1.908,                0.63975,                0.52842,                0.56405,                 0.2598,                 1.0261,                 1.1084,                 2.0016,              0.0020825,              0.0020825,              0.0020825
                     35,                0.97404,                 1.0879,                 1.9024,                0.65389,                0.52617,                0.55735,                0.24381,                 1.0393,                 1.1303,                 2.0346,              0.0020517,              0.0020517,              0.0020517
                     36,                0.97233,                 1.0974,                 1.8958,                0.44328,                0.47698,                0.45915,                 0.2019,                 1.0712,                 1.2652,                 2.0705,              0.0020209,              0.0020209,              0.0020209
                     37,                0.97264,                 1.0936,                 1.8959,                0.54873,                0.43401,                0.42905,                0.18695,                 1.1324,                 1.2397,                 2.1527,                0.00199,                0.00199,                0.00199
                     38,                0.97584,                 1.1024,                 1.9042,                0.61469,                0.51833,                0.52417,                0.24783,                 1.0402,                 1.1214,                 2.0755,              0.0019592,              0.0019592,              0.0019592
                     39,                0.99394,                 1.1059,                 1.9209,                0.47338,                0.53903,                0.52579,                0.24597,                 1.0438,                 1.1434,                 1.9981,              0.0019284,              0.0019284,              0.0019284
                     40,                0.96963,                 1.0823,                 1.8887,                0.63896,                 0.5389,                0.54826,                0.24413,                 1.0324,                 1.1145,                 2.0166,              0.0018975,              0.0018975,              0.0018975
                     41,                0.96738,                 1.0857,                 1.9067,                0.57081,                0.48797,                0.48347,                0.20469,                 1.0968,                 1.1697,                  2.084,              0.0018667,              0.0018667,              0.0018667
                     42,                0.95483,                 1.0532,                 1.8666,                0.48807,                 0.5712,                0.52507,                 0.2425,                 1.0038,                 1.1435,                 2.0208,              0.0018359,              0.0018359,              0.0018359
                     43,                0.94886,                 1.0705,                 1.8607,                0.68121,                0.48847,                0.53083,                0.25346,                0.99866,                 1.1487,                 1.9884,               0.001805,               0.001805,               0.001805
                     44,                0.94204,                 1.0685,                 1.8585,                0.48479,                0.56023,                0.54359,                0.25415,                 1.0112,                 1.1169,                 2.0024,              0.0017742,              0.0017742,              0.0017742
                     45,                0.94846,                 1.0574,                 1.8574,                0.65197,                0.51506,                 0.5594,                   0.26,                 1.0254,                 1.0868,                 1.9948,              0.0017434,              0.0017434,              0.0017434
                     46,                0.93712,                 1.0478,                 1.8425,                0.47337,                0.58192,                0.56744,                0.26632,                 1.0087,                 1.0859,                 1.9991,              0.0017125,              0.0017125,              0.0017125
                     47,                0.93182,                 1.0449,                 1.8512,                0.67096,                0.47104,                0.56101,                0.27775,                0.98538,                 1.0911,                 1.9737,              0.0016817,              0.0016817,              0.0016817
                     48,                0.93432,                 1.0393,                 1.8388,                0.44295,                0.52518,                 0.5179,                0.24119,                 1.0945,                 1.1493,                 2.0812,              0.0016509,              0.0016509,              0.0016509
                     49,                0.91543,                 1.0266,                 1.8064,                0.67178,                0.46464,                0.53119,                0.26546,                0.96782,                 1.0917,                 1.9346,                0.00162,                0.00162,                0.00162
                     50,                0.93152,                  1.045,                 1.8233,                0.60302,                0.48656,                0.51185,                0.24998,                0.99742,                 1.1249,                 2.0079,              0.0015892,              0.0015892,              0.0015892
                     51,                0.93804,                 1.0191,                 1.8334,                0.54744,                0.59415,                0.60217,                0.30208,                0.95447,                 1.0092,                 1.9423,              0.0015584,              0.0015584,              0.0015584
                     52,                0.92475,                 1.0303,                 1.8246,                0.56122,                0.55454,                0.57726,                0.27991,                0.99321,                 1.0761,                 2.0533,              0.0015275,              0.0015275,              0.0015275
                     53,                0.91392,                 1.0253,                 1.8104,                0.68026,                0.49407,                0.57834,                0.28601,                0.98282,                 1.0697,                 1.9601,              0.0014967,              0.0014967,              0.0014967
                     54,                0.91652,                 1.0242,                 1.8159,                0.45931,                0.59504,                0.55921,                0.26351,                 1.0271,                 1.0688,                 2.0314,              0.0014659,              0.0014659,              0.0014659
                     55,                0.91764,                 1.0082,                 1.8161,                0.73313,                0.50997,                0.59783,                0.28679,                0.99588,                  1.058,                 2.0076,               0.001435,               0.001435,               0.001435
                     56,                0.91412,                 1.0247,                 1.8206,                0.54855,                0.48463,                 0.5326,                0.25786,                 1.0108,                 1.2171,                 2.0236,              0.0014042,              0.0014042,              0.0014042
                     57,                0.91097,                0.99356,                 1.7877,                 0.5342,                0.59369,                0.59347,                 0.2876,                 1.0064,                 1.0779,                 1.9764,              0.0013734,              0.0013734,              0.0013734
                     58,                0.90371,                0.98354,                 1.7945,                0.69556,                 0.5357,                0.62833,                0.31407,                0.95839,                 1.0055,                  1.922,              0.0013425,              0.0013425,              0.0013425
                     59,                0.89476,                0.98371,                 1.7873,                0.56374,                 0.6026,                0.63972,                 0.3213,                0.95854,                0.99015,                  1.943,              0.0013117,              0.0013117,              0.0013117
                     60,                0.89632,                0.98417,                 1.7881,                0.72024,                0.57361,                0.64203,                0.33218,                0.92946,                0.98791,                 1.8968,              0.0012809,              0.0012809,              0.0012809
                     61,                0.89423,                0.98749,                  1.797,                0.70306,                0.49959,                0.60439,                0.30366,                0.96729,                 1.0053,                 1.9243,                0.00125,                0.00125,                0.00125
                     62,                0.88381,                0.97357,                 1.7779,                0.71624,                0.49103,                0.58692,                0.29022,                 1.0064,                  1.064,                 1.9884,              0.0012192,              0.0012192,              0.0012192
                     63,                0.89606,                0.97505,                   1.77,                0.62671,                0.52132,                0.59077,                 0.2773,                 1.0082,                 1.0729,                 2.0149,              0.0011884,              0.0011884,              0.0011884
                     64,                0.89616,                0.97859,                 1.7911,                0.72115,                0.51226,                0.61744,                0.32387,                0.92425,                0.99916,                 1.8938,              0.0011575,              0.0011575,              0.0011575
                     65,                0.88821,                0.97505,                  1.785,                0.73671,                0.55825,                0.65375,                0.33913,                0.93586,                 0.9589,                 1.9113,              0.0011267,              0.0011267,              0.0011267
                     66,                0.89931,                0.96506,                 1.7817,                0.69699,                0.51984,                0.57351,                0.27849,                   1.06,                 1.0639,                 2.0691,              0.0010959,              0.0010959,              0.0010959
                     67,                0.89246,                0.96732,                 1.7781,                0.77864,                0.53848,                0.65557,                0.33458,                 0.9367,                0.99008,                 1.9016,               0.001065,               0.001065,               0.001065
                     68,                0.88164,                0.94709,                 1.7466,                0.47868,                0.53717,                0.57238,                0.28813,                0.98514,                 1.0292,                 1.9475,              0.0010342,              0.0010342,              0.0010342
                     69,                0.88715,                0.95556,                 1.7703,                0.72326,                0.58184,                0.66509,                0.33653,                0.93126,                  1.005,                 1.9004,              0.0010034,              0.0010034,              0.0010034
                     70,                0.89061,                0.96851,                 1.7788,                0.75988,                0.50465,                0.61524,                0.32224,                0.95778,                 1.0092,                 1.9324,             0.00097255,             0.00097255,             0.00097255
                     71,                0.87229,                0.95278,                 1.7523,                0.67507,                0.52688,                0.58905,                0.30644,                0.95324,                 1.0335,                 1.9075,             0.00094172,             0.00094172,             0.00094172
                     72,                0.86805,                0.95241,                 1.7647,                0.58337,                0.61678,                 0.6246,                0.31992,                 0.9512,                0.99791,                 1.9366,             0.00091089,             0.00091089,             0.00091089
                     73,                0.88592,                0.95707,                 1.7625,                0.69675,                0.51208,                0.60527,                0.30536,                0.95898,                0.99981,                 1.9173,             0.00088005,             0.00088005,             0.00088005
                     74,                 0.8745,                0.94699,                 1.7458,                0.77371,                0.53535,                0.65292,                0.33827,                0.94574,                0.97304,                 1.8849,             0.00084922,             0.00084922,             0.00084922
                     75,                0.87163,                0.93458,                 1.7495,                0.74119,                0.53789,                0.63174,                0.33524,                0.94824,                0.98626,                 1.8919,             0.00081839,             0.00081839,             0.00081839
                     76,                0.87021,                0.94124,                 1.7469,                0.66155,                0.61874,                0.66367,                0.33989,                0.92669,                0.94922,                 1.8666,             0.00078756,             0.00078756,             0.00078756
                     77,                0.87019,                0.94121,                 1.7586,                0.79173,                0.51283,                0.64176,                0.34044,                0.92883,                  0.982,                 1.8764,             0.00075672,             0.00075672,             0.00075672
                     78,                0.85432,                0.92735,                 1.7433,                 0.7138,                0.54368,                0.62944,                  0.327,                0.94376,                0.97474,                 1.8971,             0.00072589,             0.00072589,             0.00072589
                     79,                0.86808,                0.91823,                 1.7305,                0.74408,                0.57798,                0.66268,                0.35249,                0.91316,                0.94363,                 1.8742,             0.00069506,             0.00069506,             0.00069506
                     80,                0.87099,                0.93563,                  1.746,                0.73972,                0.53643,                0.62264,                0.33813,                0.93225,                0.97773,                  1.879,             0.00066422,             0.00066422,             0.00066422
                     81,                0.85902,                0.91724,                 1.7159,                0.50077,                0.60181,                0.64899,                0.33871,                0.92307,                 0.9743,                 1.8664,             0.00063339,             0.00063339,             0.00063339
                     82,                0.86434,                0.91649,                 1.7279,                  0.771,                0.54881,                0.64581,                0.33914,                0.93307,                0.96465,                 1.8897,             0.00060256,             0.00060256,             0.00060256
                     83,                0.87274,                0.94036,                 1.7427,                0.58029,                0.66079,                0.66177,                 0.3468,                0.92333,                0.99168,                  1.872,             0.00057173,             0.00057173,             0.00057173
                     84,                0.86269,                0.92661,                 1.7287,                0.74531,                 0.5776,                0.66047,                0.35392,                0.91186,                0.94453,                 1.8595,             0.00054089,             0.00054089,             0.00054089
                     85,                0.86077,                0.91277,                 1.7165,                0.69033,                0.56467,                 0.6261,                 0.3243,                0.93735,                0.95745,                 1.8829,             0.00051006,             0.00051006,             0.00051006
                     86,                0.84487,                0.91459,                 1.7164,                 0.6983,                0.60779,                0.65713,                 0.3598,                0.88668,                 0.9455,                 1.8359,             0.00047923,             0.00047923,             0.00047923
                     87,                0.84044,                0.90195,                 1.7202,                0.76901,                0.55977,                0.67361,                0.36036,                 0.9027,                0.93852,                 1.8506,              0.0004484,              0.0004484,              0.0004484
                     88,                0.84137,                0.90741,                 1.7085,                0.64127,                0.59027,                0.66536,                0.35096,                0.90913,                0.94202,                  1.855,             0.00041756,             0.00041756,             0.00041756
                     89,                0.84202,                0.90502,                  1.706,                0.58675,                0.62791,                0.66554,                0.35708,                0.90419,                0.94657,                 1.8559,             0.00038673,             0.00038673,             0.00038673
                     90,                0.84642,                0.89466,                 1.7159,                0.75968,                0.55526,                 0.6643,                0.36045,                0.89266,                0.94738,                 1.8341,              0.0003559,              0.0003559,              0.0003559
