                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1111,                 1.0368,                 1.6208,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.072976,              0.0018818,              0.0018818
                      2,                 1.3204,                   1.36,                 1.8186,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045548,              0.0037515,              0.0037515
                      3,                 1.4308,                 1.5871,                 1.9581,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.018083,              0.0055833,              0.0055833
                      4,                 1.4937,                 1.6884,                 2.0273,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063164,              0.0063164,              0.0063164
                      5,                 1.4654,                 1.6049,                 1.9758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062519,              0.0062519,              0.0062519
                      6,                 1.4352,                 1.5913,                 1.9608,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061874,              0.0061874,              0.0061874
                      7,                  1.385,                  1.482,                 1.9131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061229,              0.0061229,              0.0061229
                      8,                 1.3886,                 1.5177,                 1.9095,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060584,              0.0060584,              0.0060584
                      9,                 1.3836,                 1.4871,                 1.9265,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059939,              0.0059939,              0.0059939
                     10,                 1.3551,                 1.4491,                 1.8853,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059293,              0.0059293,              0.0059293
                     11,                 1.3304,                  1.436,                 1.8562,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058648,              0.0058648,              0.0058648
                     12,                 1.3191,                 1.3913,                 1.8517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058003,              0.0058003,              0.0058003
                     13,                 1.2863,                 1.3466,                 1.8127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057358,              0.0057358,              0.0057358
                     14,                 1.3133,                 1.3612,                  1.845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056713,              0.0056713,              0.0056713
                     15,                  1.293,                 1.3619,                 1.8248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056068,              0.0056068,              0.0056068
                     16,                 1.2929,                 1.3827,                 1.8408,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055422,              0.0055422,              0.0055422
                     17,                 1.2816,                  1.341,                 1.8226,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054777,              0.0054777,              0.0054777
                     18,                 1.2939,                 1.3795,                 1.8388,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054132,              0.0054132,              0.0054132
                     19,                 1.2679,                 1.3053,                 1.8042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053487,              0.0053487,              0.0053487
                     20,                   1.26,                 1.2881,                 1.7882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052842,              0.0052842,              0.0052842
                     21,                 1.3011,                  1.364,                 1.8335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052197,              0.0052197,              0.0052197
                     22,                 1.2449,                 1.2983,                 1.7932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051551,              0.0051551,              0.0051551
                     23,                 1.2403,                 1.2366,                 1.7718,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050906,              0.0050906,              0.0050906
                     24,                   1.23,                 1.2525,                 1.7627,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050261,              0.0050261,              0.0050261
                     25,                 1.2566,                 1.2483,                 1.7719,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049616,              0.0049616,              0.0049616
                     26,                 1.2374,                 1.2544,                 1.7722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048971,              0.0048971,              0.0048971
                     27,                 1.2343,                 1.2328,                 1.7542,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048326,              0.0048326,              0.0048326
                     28,                 1.1979,                 1.1763,                 1.7229,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004768,               0.004768,               0.004768
                     29,                 1.2131,                 1.2155,                 1.7386,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047035,              0.0047035,              0.0047035
                     30,                 1.2277,                 1.2132,                   1.76,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004639,               0.004639,               0.004639
                     31,                 1.1635,                   1.15,                 1.6963,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045745,              0.0045745,              0.0045745
                     32,                 1.1692,                 1.1674,                 1.7079,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00451,                0.00451,                0.00451
