                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.70458,                0.84219,                 2.7374,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074866,              0.0011074,              0.0011074
                      2,                0.82231,                 1.0168,                 3.0164,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.049319,              0.0021556,              0.0021556
                      3,                0.86839,                 1.1139,                 3.1723,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.023697,              0.0031293,              0.0031293
                      4,                0.88363,                  1.179,                 3.2049,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037994,              0.0037994,              0.0037994
                      5,                0.88384,                 1.1841,                 3.2169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036592,              0.0036592,              0.0036592
                      6,                0.86024,                 1.1015,                 3.1424,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003519,               0.003519,               0.003519
                      7,                0.83656,                 1.0868,                 3.0927,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033788,              0.0033788,              0.0033788
                      8,                0.84391,                 1.1183,                  3.122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032386,              0.0032386,              0.0032386
                      9,                0.82662,                 1.0736,                 3.0931,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030984,              0.0030984,              0.0030984
                     10,                0.80779,                 1.0244,                 3.0006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029582,              0.0029582,              0.0029582
                     11,                0.81508,                 1.0366,                 3.0538,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002818,               0.002818,               0.002818
                     12,                0.83457,                 1.0575,                 3.0741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026778,              0.0026778,              0.0026778
                     13,                0.79225,                0.99555,                 2.9966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025376,              0.0025376,              0.0025376
                     14,                0.78063,                 0.9865,                 2.9665,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023974,              0.0023974,              0.0023974
                     15,                0.77339,                0.96095,                 2.9235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022572,              0.0022572,              0.0022572
                     16,                0.77332,                0.95463,                 2.9344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002117,               0.002117,               0.002117
                     17,                0.75547,                 0.9329,                 2.8882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019768,              0.0019768,              0.0019768
                     18,                0.75662,                0.94246,                 2.9074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018366,              0.0018366,              0.0018366
                     19,                0.74323,                 0.9041,                 2.8798,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016964,              0.0016964,              0.0016964
                     20,                0.74928,                0.92145,                 2.9032,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015562,              0.0015562,              0.0015562
                     21,                0.76211,                0.89684,                  3.029,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001416,               0.001416,               0.001416
                     22,                0.74864,                0.88061,                 3.0044,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012758,              0.0012758,              0.0012758
                     23,                0.72164,                 0.8303,                 2.9406,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011356,              0.0011356,              0.0011356
                     24,                0.70936,                0.79408,                 2.8829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00099538,             0.00099538,             0.00099538
                     25,                0.71443,                0.79765,                 2.8907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085517,             0.00085517,             0.00085517
                     26,                0.69135,                0.75571,                 2.8187,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00071497,             0.00071497,             0.00071497
                     27,                 0.6765,                0.73742,                 2.8039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00057477,             0.00057477,             0.00057477
                     28,                 0.6671,                0.72672,                 2.7745,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00043457,             0.00043457,             0.00043457
                     29,                0.65043,                 0.6966,                 2.7212,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029437,             0.00029437,             0.00029437
                     30,                0.62356,                0.67165,                 2.6397,                 0.7169,                0.73298,                0.76385,                0.43812,                0.79824,                0.75666,                 3.0462,             0.00015417,             0.00015417,             0.00015417
