                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1788,                 2.2521,                  1.953,                 0.6852,                0.24547,                0.26894,                0.12444,                 1.0996,                 1.8254,                  1.772,             0.00038144,             0.00038144,             0.00038144
                      2,                 1.1439,                 1.6149,                 1.8919,                0.27549,                0.46373,                   0.35,                0.14658,                 1.1105,                 1.6164,                 1.8252,             0.00076041,             0.00076041,             0.00076041
                      3,                 1.1141,                 1.4378,                 1.8702,                0.41569,                0.37948,                0.34913,                0.14861,                 1.1193,                 1.5561,                  1.824,             0.00098012,             0.00098012,             0.00098012
                      4,                 1.0882,                  1.373,                 1.8427,                0.72738,                0.33026,                0.38899,                0.18543,                 1.0728,                 1.4635,                 1.8787,             0.00097017,             0.00097017,             0.00097017
                      5,                 1.0551,                 1.3259,                 1.8049,                0.57744,                0.43754,                0.42494,                0.20131,                 1.0871,                 1.2666,                 1.8403,             0.00096023,             0.00096023,             0.00096023
                      6,                 1.0543,                  1.314,                 1.8019,                0.41369,                0.43086,                   0.46,                0.21392,                 1.0296,                 1.2146,                 1.7747,             0.00095029,             0.00095029,             0.00095029
                      7,                 1.0157,                  1.262,                 1.7531,                0.62223,                 0.4615,                0.46828,                0.20727,                  1.052,                 1.2919,                 1.8184,             0.00094035,             0.00094035,             0.00094035
                      8,                 1.0031,                 1.2411,                 1.7595,                0.66545,                0.48902,                0.54223,                0.26688,                0.99959,                 1.1019,                  1.731,              0.0009304,              0.0009304,              0.0009304
                      9,                 1.0046,                 1.2315,                 1.7521,                0.71759,                0.51226,                0.56402,                0.26929,                 1.0103,                 1.0939,                  1.712,             0.00092046,             0.00092046,             0.00092046
                     10,                 0.9773,                 1.2094,                 1.7087,                0.45947,                0.53248,                0.52445,                0.25808,                 0.9651,                 1.2195,                 1.6581,             0.00091052,             0.00091052,             0.00091052
                     11,                0.99233,                 1.2246,                 1.7368,                0.62688,                0.51271,                0.54881,                0.26005,                 0.9839,                 1.1397,                 1.6983,             0.00090058,             0.00090058,             0.00090058
                     12,                  0.993,                 1.2167,                 1.7239,                0.49955,                0.62618,                0.61643,                0.30282,                 0.9133,                 1.0603,                  1.615,             0.00089063,             0.00089063,             0.00089063
                     13,                0.96145,                 1.1952,                 1.6959,                0.71152,                0.54982,                0.61041,                0.29559,                0.93466,                 1.0553,                 1.6288,             0.00088069,             0.00088069,             0.00088069
                     14,                 0.9727,                 1.1829,                 1.7081,                0.59122,                0.52613,                    0.6,                0.29179,                0.98652,                 1.0266,                 1.6596,             0.00087075,             0.00087075,             0.00087075
                     15,                0.96548,                  1.161,                 1.6804,                0.56556,                 0.5122,                0.58397,                0.29305,                0.97098,                 1.0511,                 1.6795,             0.00086081,             0.00086081,             0.00086081
                     16,                0.96543,                 1.1691,                 1.6921,                   0.66,                0.54733,                0.60943,                0.29051,                0.99792,                 1.0664,                 1.7136,             0.00085087,             0.00085087,             0.00085087
                     17,                0.96368,                 1.1576,                 1.6874,                0.57312,                0.60419,                0.62504,                0.31177,                0.92027,                0.99008,                 1.6121,             0.00084092,             0.00084092,             0.00084092
                     18,                0.95484,                 1.1489,                 1.6809,                0.75002,                0.52927,                0.59832,                0.30661,                0.93951,                 1.0118,                 1.6242,             0.00083098,             0.00083098,             0.00083098
                     19,                0.94709,                 1.1436,                  1.676,                0.49465,                0.56258,                0.57654,                0.30056,                0.98055,                 1.0822,                 1.6727,             0.00082104,             0.00082104,             0.00082104
                     20,                0.96359,                 1.1607,                 1.6856,                0.42836,                0.57915,                 0.5675,                0.28522,                0.94624,                 1.0587,                 1.6074,              0.0008111,              0.0008111,              0.0008111
                     21,                0.94871,                 1.1368,                 1.6638,                0.56586,                0.51496,                0.58021,                0.29974,                 0.9639,                0.99825,                 1.6291,             0.00080115,             0.00080115,             0.00080115
                     22,                 0.9423,                 1.1427,                 1.6585,                 0.6133,                  0.526,                0.57976,                0.30301,                0.98815,                 1.1307,                 1.6736,             0.00079121,             0.00079121,             0.00079121
                     23,                0.94601,                  1.141,                 1.6745,                0.57106,                0.53237,                 0.6065,                0.30722,                0.96985,                 1.0054,                  1.655,             0.00078127,             0.00078127,             0.00078127
                     24,                0.94321,                 1.1425,                 1.6646,                0.53273,                0.69307,                0.69492,                0.35085,                0.90427,                0.95909,                 1.5639,             0.00077133,             0.00077133,             0.00077133
                     25,                0.92855,                 1.1207,                 1.6514,                0.65351,                0.60845,                0.65541,                0.33418,                0.92058,                0.97972,                 1.5989,             0.00076138,             0.00076138,             0.00076138
                     26,                 0.9315,                 1.1091,                 1.6474,                0.61466,                0.63332,                0.66952,                0.36226,                0.87888,                0.90305,                 1.5328,             0.00075144,             0.00075144,             0.00075144
                     27,                0.93479,                 1.1215,                  1.653,                0.74329,                0.59331,                0.70427,                0.37404,                0.88766,                 0.8897,                 1.5542,              0.0007415,              0.0007415,              0.0007415
                     28,                0.92231,                 1.0927,                 1.6341,                0.61564,                0.66328,                0.68833,                 0.3593,                 0.8863,                 0.9348,                 1.5792,             0.00073156,             0.00073156,             0.00073156
                     29,                0.92563,                 1.0952,                 1.6461,                0.49924,                 0.4786,                0.52398,                0.27419,                 1.0214,                 1.3011,                 1.6964,             0.00072162,             0.00072162,             0.00072162
                     30,                0.92028,                 1.0968,                 1.6388,                0.67211,                0.56281,                0.61978,                0.32392,                 0.9613,                0.95974,                 1.6246,             0.00071167,             0.00071167,             0.00071167
                     31,                0.91697,                 1.0874,                 1.6254,                0.75196,                0.53106,                0.61387,                0.32519,                0.97077,                0.95474,                 1.6357,             0.00070173,             0.00070173,             0.00070173
                     32,                 0.9283,                  1.106,                 1.6487,                0.55453,                0.66119,                 0.6604,                0.35624,                0.88988,                0.93529,                 1.5753,             0.00069179,             0.00069179,             0.00069179
                     33,                0.91428,                 1.0777,                 1.6249,                0.58805,                 0.5556,                0.63224,                0.34532,                 0.8895,                0.95611,                 1.5543,             0.00068185,             0.00068185,             0.00068185
                     34,                0.90703,                 1.0813,                 1.6165,                0.78304,                0.54606,                0.63797,                 0.3343,                0.90138,                 0.9952,                 1.5617,              0.0006719,              0.0006719,              0.0006719
                     35,                 0.8982,                 1.0677,                 1.6139,                0.77253,                0.59303,                0.70528,                0.38547,                0.86761,                0.85056,                 1.5261,             0.00066196,             0.00066196,             0.00066196
                     36,                0.90355,                 1.0559,                 1.6132,                0.75314,                0.58133,                0.67045,                0.34148,                0.90923,                 0.9114,                 1.5752,             0.00065202,             0.00065202,             0.00065202
                     37,                0.91003,                 1.0656,                 1.6143,                0.58887,                0.66183,                0.67437,                0.36174,                0.89318,                0.93223,                 1.5716,             0.00064208,             0.00064208,             0.00064208
                     38,                 0.9007,                 1.0569,                 1.5913,                0.63476,                0.59478,                0.67601,                 0.3653,                0.87953,                0.89191,                 1.5672,             0.00063213,             0.00063213,             0.00063213
                     39,                0.90792,                 1.0702,                 1.6221,                0.65643,                0.59508,                0.68175,                 0.3764,                0.84838,                0.89868,                 1.5375,             0.00062219,             0.00062219,             0.00062219
                     40,                0.90753,                 1.0632,                 1.6229,                0.52326,                0.60118,                0.62374,                0.34469,                0.90357,                0.94883,                 1.5845,             0.00061225,             0.00061225,             0.00061225
                     41,                 0.9048,                 1.0762,                 1.6298,                0.65733,                0.61897,                0.67539,                0.35427,                0.90252,                0.90485,                 1.5679,             0.00060231,             0.00060231,             0.00060231
                     42,                0.91216,                 1.0791,                 1.6396,                0.67636,                0.58845,                0.68284,                0.37221,                 0.8748,                0.92919,                 1.5535,             0.00059237,             0.00059237,             0.00059237
                     43,                0.88494,                 1.0476,                 1.5956,                0.59473,                0.60768,                0.64866,                0.36841,                0.88879,                0.93659,                 1.5752,             0.00058242,             0.00058242,             0.00058242
                     44,                0.89291,                 1.0455,                 1.6021,                0.74598,                0.56933,                0.64702,                0.35286,                 0.8889,                0.93459,                  1.554,             0.00057248,             0.00057248,             0.00057248
                     45,                0.89496,                 1.0391,                 1.5983,                0.59401,                0.67811,                0.70586,                0.37892,                0.89424,                0.86986,                 1.5649,             0.00056254,             0.00056254,             0.00056254
                     46,                0.89346,                 1.0374,                 1.5924,                0.62415,                0.68295,                0.70519,                0.39158,                0.84605,                0.88323,                 1.5417,              0.0005526,              0.0005526,              0.0005526
                     47,                0.89093,                 1.0448,                 1.6068,                 0.8036,                0.59951,                0.71386,                0.37329,                0.89841,                0.86647,                 1.5631,             0.00054265,             0.00054265,             0.00054265
                     48,                0.88871,                 1.0287,                 1.5988,                0.72539,                 0.6025,                  0.678,                 0.3806,                0.86408,                0.87717,                 1.5215,             0.00053271,             0.00053271,             0.00053271
                     49,                0.89148,                 1.0442,                 1.5922,                0.75048,                0.62754,                0.71741,                0.39092,                0.83779,                0.85812,                 1.4945,             0.00052277,             0.00052277,             0.00052277
                     50,                0.88473,                 1.0328,                 1.5845,                0.63527,                 0.6969,                0.70775,                0.37993,                0.88172,                 0.8618,                 1.5409,             0.00051283,             0.00051283,             0.00051283
                     51,                 0.8908,                 1.0387,                 1.6111,                0.67999,                0.60731,                 0.6741,                0.36102,                  0.887,                0.93965,                 1.5713,             0.00050289,             0.00050289,             0.00050289
                     52,                0.89231,                 1.0499,                 1.6064,                0.53891,                0.58579,                0.62351,                0.33277,                0.95261,                0.95999,                 1.6291,             0.00049294,             0.00049294,             0.00049294
                     53,                0.87715,                 1.0166,                 1.5723,                0.63458,                 0.5967,                0.66341,                0.37076,                 0.8829,                0.88854,                 1.5651,               0.000483,               0.000483,               0.000483
                     54,                0.87399,                  1.019,                  1.585,                0.63625,                0.64487,                0.67837,                0.37592,                0.86792,                0.87089,                 1.5597,             0.00047306,             0.00047306,             0.00047306
                     55,                0.87303,                 1.0296,                 1.5929,                0.53753,                0.70953,                0.69269,                0.38518,                0.85966,                0.86622,                 1.5425,             0.00046312,             0.00046312,             0.00046312
                     56,                0.89838,                 1.0273,                 1.5957,                0.74047,                0.61361,                0.70422,                0.38986,                0.85075,                0.84596,                 1.5105,             0.00045317,             0.00045317,             0.00045317
                     57,                0.87704,                 1.0225,                 1.5789,                0.67526,                0.59263,                0.67355,                0.37968,                0.88706,                 0.8918,                 1.5617,             0.00044323,             0.00044323,             0.00044323
                     58,                0.87072,                 1.0078,                 1.5692,                0.74038,                0.59041,                0.70593,                0.39394,                0.85984,                 0.8478,                 1.5199,             0.00043329,             0.00043329,             0.00043329
                     59,                0.86646,                0.99629,                 1.5694,                0.59241,                0.66038,                0.68255,                0.37862,                0.89029,                0.85937,                 1.5538,             0.00042335,             0.00042335,             0.00042335
                     60,                0.86621,                0.99543,                 1.5653,                 0.6472,                0.69745,                0.71441,                0.40179,                0.85478,                0.83287,                 1.5037,              0.0004134,              0.0004134,              0.0004134
                     61,                0.86845,                0.99729,                 1.5683,                 0.6421,                0.62299,                0.68006,                0.37946,                0.88873,                0.85762,                 1.5511,             0.00040346,             0.00040346,             0.00040346
                     62,                0.86941,                0.99654,                 1.5632,                0.63443,                0.67108,                0.70715,                0.38082,                0.86612,                0.86061,                 1.5256,             0.00039352,             0.00039352,             0.00039352
                     63,                0.88133,                  1.019,                 1.5757,                0.61563,                0.67657,                0.68716,                0.38169,                0.86687,                 0.8554,                 1.5321,             0.00038358,             0.00038358,             0.00038358
                     64,                0.86725,                 1.0002,                 1.5665,                0.60278,                0.58055,                0.63422,                0.35594,                0.92324,                0.88332,                 1.5937,             0.00037364,             0.00037364,             0.00037364
                     65,                0.86223,                0.98081,                 1.5562,                0.63382,                0.62153,                0.66765,                0.36649,                0.89099,                0.87576,                 1.5553,             0.00036369,             0.00036369,             0.00036369
                     66,                0.86794,                 1.0009,                 1.5679,                0.73577,                0.64165,                0.72959,                0.39777,                0.86578,                0.81615,                 1.5205,             0.00035375,             0.00035375,             0.00035375
                     67,                0.86997,                0.98943,                 1.5554,                0.63547,                0.67848,                0.72416,                0.39371,                0.84891,                0.84522,                 1.4964,             0.00034381,             0.00034381,             0.00034381
                     68,                0.86998,                 1.0059,                  1.576,                0.67523,                0.63462,                0.70716,                0.39471,                0.84681,                0.83838,                 1.5039,             0.00033387,             0.00033387,             0.00033387
                     69,                0.86289,                0.97953,                 1.5492,                 0.5836,                0.70296,                0.70761,                0.38674,                0.87009,                0.84439,                 1.5161,             0.00032392,             0.00032392,             0.00032392
                     70,                0.87038,                0.99803,                 1.5565,                0.68114,                0.67691,                0.73223,                0.39858,                 0.8508,                0.81978,                  1.513,             0.00031398,             0.00031398,             0.00031398
                     71,                0.86127,                0.97831,                 1.5581,                0.73227,                0.59137,                0.69665,                 0.3846,                0.87663,                0.85458,                 1.5377,             0.00030404,             0.00030404,             0.00030404
                     72,                0.84861,                0.96849,                 1.5393,                0.58964,                0.67915,                0.69023,                0.38379,                0.86981,                0.84892,                 1.5237,              0.0002941,              0.0002941,              0.0002941
                     73,                0.85755,                0.99144,                 1.5661,                0.60053,                 0.6583,                0.67608,                0.37222,                0.89143,                0.89327,                  1.557,             0.00028415,             0.00028415,             0.00028415
                     74,                0.84873,                0.98391,                 1.5532,                0.66815,                0.69291,                0.73388,                0.41463,                0.82191,                0.82236,                 1.4901,             0.00027421,             0.00027421,             0.00027421
                     75,                0.85583,                0.96281,                 1.5465,                0.64807,                0.69798,                0.71538,                0.40092,                0.84109,                 0.8154,                 1.5074,             0.00026427,             0.00026427,             0.00026427
                     76,                0.85894,                0.97344,                 1.5506,                0.68287,                0.65835,                0.70512,                0.39197,                0.85016,                0.83756,                 1.5227,             0.00025433,             0.00025433,             0.00025433
                     77,                0.85628,                0.97398,                 1.5603,                0.64352,                0.66978,                0.69612,                0.38568,                0.86002,                0.86085,                 1.5153,             0.00024439,             0.00024439,             0.00024439
                     78,                0.84563,                0.97639,                 1.5485,                0.57615,                0.70967,                0.69906,                0.37958,                0.87923,                0.85475,                 1.5348,             0.00023444,             0.00023444,             0.00023444
                     79,                 0.8419,                 0.9565,                 1.5408,                0.74541,                0.59889,                 0.7074,                0.40169,                0.85453,                0.81617,                  1.517,              0.0002245,              0.0002245,              0.0002245
                     80,                0.86179,                0.97307,                 1.5639,                0.61279,                0.68292,                0.70208,                0.38995,                0.86714,                0.83223,                 1.5289,             0.00021456,             0.00021456,             0.00021456
                     81,                0.84625,                0.95439,                 1.5396,                0.62283,                0.69267,                0.70556,                 0.3958,                0.87445,                 0.8326,                 1.5318,             0.00020462,             0.00020462,             0.00020462
                     82,                0.84519,                0.95951,                 1.5408,                0.62372,                 0.7052,                  0.709,                0.39499,                0.85742,                0.81827,                 1.5104,             0.00019467,             0.00019467,             0.00019467
